  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.169 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2935   0.01414   0.00698  -0.1106   0.9659   0.3316
  -1.500   0.3696   0.01327   0.00680  -0.1151   0.9542   0.5264
  -1.000   0.4381   0.01196   0.00637  -0.1168   0.9408   1.0000
  -0.500   0.5157   0.01161   0.00586  -0.1209   0.9261   1.0000
   0.000   0.5874   0.01126   0.00544  -0.1235   0.9098   1.0000
   0.500   0.6494   0.01088   0.00503  -0.1236   0.8834   1.0000
   1.000   0.7083   0.01061   0.00471  -0.1230   0.8530   1.0000
   1.500   0.7626   0.01063   0.00472  -0.1217   0.8166   1.0000
   2.000   0.8169   0.01077   0.00482  -0.1205   0.7785   1.0000
   2.500   0.8700   0.01106   0.00506  -0.1193   0.7379   1.0000
   3.000   0.9215   0.01144   0.00544  -0.1178   0.6906   1.0000
   3.500   0.9704   0.01188   0.00579  -0.1157   0.6256   1.0000
   4.000   1.0168   0.01261   0.00632  -0.1133   0.5462   1.0000
   4.500   1.0535   0.01412   0.00709  -0.1095   0.3812   1.0000
   5.000   1.0847   0.01683   0.00874  -0.1060   0.1886   1.0000
   5.500   1.1109   0.02078   0.01178  -0.1012   0.0455   1.0000
   6.000   1.1450   0.02355   0.01462  -0.0975   0.0341   1.0000
   6.500   1.1795   0.02720   0.01841  -0.0936   0.0303   1.0000
   7.000   1.2229   0.03088   0.02234  -0.0913   0.0271   1.0000
   7.500   1.2660   0.03563   0.02748  -0.0892   0.0251   1.0000
   8.000   1.3013   0.04276   0.03557  -0.0851   0.0262   1.0000
   8.500   1.3083   0.05329   0.04729  -0.0781   0.0301   1.0000
