  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.111 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0712   0.01850   0.00978  -0.0863   1.0000   0.1944
  -1.500   0.1231   0.01825   0.00973  -0.0868   1.0000   0.2548
  -1.000   0.1839   0.01812   0.00994  -0.0893   0.9972   0.3436
  -0.500   0.2724   0.01698   0.01000  -0.0964   0.9870   0.6314
   0.000   0.3540   0.01654   0.00974  -0.1017   0.9688   1.0000
   0.500   0.4363   0.01677   0.00972  -0.1075   0.9486   1.0000
   1.000   0.5221   0.01675   0.00960  -0.1136   0.9308   1.0000
   1.500   0.6010   0.01662   0.00946  -0.1180   0.9102   1.0000
   2.000   0.6791   0.01626   0.00918  -0.1217   0.8905   1.0000
   2.500   0.7484   0.01595   0.00898  -0.1233   0.8674   1.0000
   3.000   0.8137   0.01521   0.00836  -0.1229   0.8360   1.0000
   3.500   0.8711   0.01467   0.00792  -0.1207   0.7960   1.0000
   4.000   0.9251   0.01464   0.00797  -0.1185   0.7556   1.0000
   4.500   0.9760   0.01475   0.00813  -0.1158   0.7060   1.0000
   5.000   1.0224   0.01496   0.00833  -0.1121   0.6344   1.0000
   5.500   1.0631   0.01558   0.00872  -0.1076   0.5254   1.0000
   6.000   1.0845   0.01833   0.00999  -0.1010   0.2531   1.0000
   6.500   1.1018   0.02304   0.01343  -0.0948   0.1022   1.0000
   7.000   1.1345   0.02648   0.01665  -0.0907   0.0725   1.0000
   7.500   1.1777   0.03059   0.02072  -0.0883   0.0587   1.0000
   8.000   1.2282   0.03518   0.02580  -0.0865   0.0521   1.0000
   8.500   1.2721   0.04100   0.03196  -0.0847   0.0471   1.0000
   9.000   1.3039   0.04914   0.04098  -0.0809   0.0467   1.0000
   9.500   1.3202   0.05639   0.04925  -0.0752   0.0474   1.0000
  10.000   1.3187   0.06488   0.05855  -0.0690   0.0474   1.0000
  10.500   1.2544   0.07651   0.07144  -0.0581   0.0546   1.0000
  11.000   1.1075   0.07708   0.07240  -0.0398   0.0559   1.0000
  11.500   1.0865   0.08881   0.08431  -0.0384   0.0583   1.0000
