  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.254 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3598   0.01067   0.00435  -0.1214   0.9497   0.3273
  -1.500   0.4307   0.00991   0.00403  -0.1245   0.9386   0.4649
  -1.000   0.4847   0.00839   0.00375  -0.1231   0.9225   1.0000
  -0.500   0.5438   0.00824   0.00346  -0.1231   0.9002   1.0000
   0.000   0.6006   0.00812   0.00320  -0.1225   0.8712   1.0000
   0.500   0.6559   0.00813   0.00308  -0.1216   0.8382   1.0000
   1.000   0.7101   0.00829   0.00312  -0.1207   0.8016   1.0000
   1.500   0.7639   0.00854   0.00325  -0.1198   0.7623   1.0000
   2.000   0.8173   0.00888   0.00349  -0.1189   0.7218   1.0000
   2.500   0.8698   0.00927   0.00379  -0.1180   0.6760   1.0000
   3.000   0.9203   0.00976   0.00413  -0.1166   0.6136   1.0000
   3.500   0.9692   0.01048   0.00461  -0.1151   0.5449   1.0000
   4.000   1.0118   0.01169   0.00523  -0.1126   0.4088   1.0000
   4.500   1.0490   0.01390   0.00648  -0.1100   0.2146   1.0000
   5.000   1.0877   0.01617   0.00799  -0.1077   0.0735   1.0000
   5.500   1.1245   0.01881   0.01042  -0.1043   0.0284   1.0000
   6.000   1.1578   0.02169   0.01343  -0.1004   0.0235   1.0000
   6.500   1.1957   0.02419   0.01616  -0.0972   0.0208   1.0000
   7.000   1.2345   0.02768   0.01996  -0.0941   0.0192   1.0000
   7.500   1.2766   0.03260   0.02536  -0.0914   0.0189   1.0000
   8.000   1.3101   0.03877   0.03227  -0.0875   0.0189   1.0000
   8.500   1.3238   0.04721   0.04165  -0.0812   0.0202   1.0000
   9.000   1.2346   0.04637   0.04170  -0.0617   0.0216   1.0000
