  
       XFOIL         Version 6.99
  
 Calculated polar for: AG52                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1033   0.01574   0.00707  -0.0268   1.0000   1.0000
  -1.500  -0.0652   0.01580   0.00654  -0.0250   1.0000   1.0000
  -1.000  -0.0244   0.01605   0.00632  -0.0237   1.0000   1.0000
  -0.500   0.0171   0.01646   0.00635  -0.0226   1.0000   1.0000
   0.000   0.0585   0.01705   0.00668  -0.0219   1.0000   1.0000
   0.500   0.0992   0.01787   0.00729  -0.0216   1.0000   1.0000
   1.000   0.1386   0.01894   0.00826  -0.0216   1.0000   1.0000
   1.500   0.1763   0.02033   0.00959  -0.0221   1.0000   1.0000
   2.000   0.2632   0.02233   0.01166  -0.0321   0.9755   1.0000
   2.500   0.3873   0.02387   0.01348  -0.0469   0.9240   1.0000
   3.000   0.5035   0.02431   0.01438  -0.0573   0.8696   1.0000
   3.500   0.5923   0.02404   0.01456  -0.0600   0.8118   1.0000
   4.000   0.6596   0.02355   0.01439  -0.0574   0.7495   1.0000
   4.500   0.7129   0.02328   0.01433  -0.0521   0.6799   1.0000
   5.000   0.7601   0.02338   0.01446  -0.0463   0.6008   1.0000
   5.500   0.8040   0.02397   0.01493  -0.0407   0.5106   1.0000
   6.000   0.8446   0.02523   0.01581  -0.0355   0.4104   1.0000
   6.500   0.8822   0.02754   0.01772  -0.0310   0.3098   1.0000
   7.000   0.9214   0.03089   0.02072  -0.0275   0.2286   1.0000
   7.500   0.9624   0.03526   0.02504  -0.0247   0.1741   1.0000
   8.000   0.9986   0.04106   0.03156  -0.0217   0.1421   1.0000
   8.500   1.0313   0.04775   0.03877  -0.0189   0.1221   1.0000
   9.000   1.0418   0.05589   0.04794  -0.0155   0.1105   1.0000
   9.500   1.0498   0.06591   0.05855  -0.0132   0.1069   1.0000
  10.500   0.8966   0.10067   0.09431  -0.0287   0.1368   1.0000
  11.000   0.8954   0.11197   0.10560  -0.0309   0.1339   1.0000
  11.500   0.6467   0.13818   0.13157  -0.0447   0.2983   1.0000
  12.000   0.6403   0.14473   0.13814  -0.0452   0.2841   1.0000
  12.500   0.6233   0.14848   0.14187  -0.0457   0.2669   1.0000
  13.000   0.6200   0.15313   0.14656  -0.0457   0.2481   1.0000
  13.500   0.6181   0.15826   0.15173  -0.0464   0.2352   1.0000
  14.000   0.6213   0.16372   0.15723  -0.0470   0.2196   1.0000
  14.500   0.6334   0.17078   0.16438  -0.0474   0.2030   1.0000
  15.000   0.6256   0.17427   0.16787  -0.0493   0.1927   1.0000
