  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.157 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.3546   0.01397   0.00735  -0.1126   0.9574   0.5259
  -1.000   0.4229   0.01272   0.00695  -0.1144   0.9431   1.0000
  -0.500   0.5037   0.01240   0.00646  -0.1192   0.9284   1.0000
   0.000   0.5779   0.01206   0.00605  -0.1224   0.9123   1.0000
   0.500   0.6445   0.01164   0.00561  -0.1235   0.8890   1.0000
   1.000   0.7051   0.01126   0.00521  -0.1231   0.8590   1.0000
   1.500   0.7623   0.01113   0.00506  -0.1222   0.8260   1.0000
   2.000   0.8162   0.01124   0.00518  -0.1209   0.7877   1.0000
   2.500   0.8696   0.01148   0.00540  -0.1196   0.7473   1.0000
   3.000   0.9214   0.01183   0.00576  -0.1181   0.7018   1.0000
   3.500   0.9706   0.01223   0.00609  -0.1159   0.6399   1.0000
   4.000   1.0174   0.01287   0.00658  -0.1135   0.5644   1.0000
   4.500   1.0540   0.01427   0.00725  -0.1095   0.4037   1.0000
   5.000   1.0840   0.01703   0.00890  -0.1057   0.2010   1.0000
   5.500   1.1084   0.02116   0.01204  -0.1006   0.0496   1.0000
   6.000   1.1416   0.02415   0.01515  -0.0966   0.0372   1.0000
   6.500   1.1759   0.02805   0.01904  -0.0931   0.0319   1.0000
   7.000   1.2222   0.03201   0.02335  -0.0909   0.0294   1.0000
   7.500   1.2654   0.03673   0.02864  -0.0885   0.0270   1.0000
   8.000   1.2964   0.04434   0.03725  -0.0840   0.0282   1.0000
   8.500   1.3073   0.05380   0.04758  -0.0782   0.0307   1.0000
   9.000   1.2053   0.05426   0.04934  -0.0571   0.0354   1.0000
   9.500   1.1491   0.06346   0.05909  -0.0471   0.0381   1.0000
  10.000   1.0952   0.07271   0.06870  -0.0421   0.0389   1.0000
  10.500   1.0342   0.08329   0.07963  -0.0417   0.0384   1.0000
  11.000   0.9694   0.09607   0.09271  -0.0464   0.0372   1.0000
  11.500   0.8986   0.11136   0.10814  -0.0551   0.0363   1.0000
  12.000   0.8434   0.12956   0.12635  -0.0642   0.0397   1.0000
