  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.083 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1635   0.01991   0.01059  -0.0876   1.0000   0.2885
  -1.500   0.2205   0.01947   0.01090  -0.0890   1.0000   0.4753
  -1.000   0.2529   0.01883   0.01136  -0.0856   1.0000   1.0000
  -0.500   0.3440   0.01981   0.01185  -0.0942   0.9820   1.0000
   0.000   0.4337   0.02054   0.01236  -0.1022   0.9603   1.0000
   0.500   0.5227   0.02102   0.01277  -0.1095   0.9388   1.0000
   1.000   0.6003   0.02137   0.01318  -0.1143   0.9135   1.0000
   1.500   0.6815   0.02135   0.01329  -0.1191   0.8889   1.0000
   2.000   0.7671   0.02030   0.01247  -0.1226   0.8599   1.0000
   2.500   0.8397   0.01946   0.01190  -0.1236   0.8298   1.0000
   3.000   0.9069   0.01861   0.01134  -0.1230   0.7964   1.0000
   3.500   0.9627   0.01828   0.01126  -0.1206   0.7541   1.0000
   4.000   1.0138   0.01808   0.01131  -0.1171   0.6996   1.0000
   4.500   1.0584   0.01791   0.01123  -0.1120   0.6163   1.0000
   5.000   1.0887   0.01873   0.01147  -0.1050   0.4400   1.0000
   5.500   1.1027   0.02283   0.01384  -0.0980   0.1964   1.0000
   6.000   1.1184   0.02842   0.01826  -0.0912   0.0791   1.0000
   6.500   1.1611   0.03288   0.02280  -0.0881   0.0612   1.0000
   7.000   1.2141   0.03973   0.02975  -0.0873   0.0529   1.0000
   7.500   1.2533   0.04582   0.03692  -0.0838   0.0506   1.0000
   8.000   1.2767   0.05444   0.04652  -0.0791   0.0514   1.0000
   8.500   1.2860   0.06564   0.05842  -0.0746   0.0530   1.0000
   9.500   1.1037   0.07184   0.06671  -0.0442   0.0590   1.0000
  10.000   1.0389   0.08241   0.07766  -0.0419   0.0600   1.0000
  10.500   0.9673   0.09583   0.09129  -0.0456   0.0608   1.0000
  11.000   0.8955   0.11268   0.10826  -0.0543   0.0631   1.0000
  11.500   0.8701   0.12335   0.11897  -0.0570   0.0675   1.0000
  12.000   1.0377   0.17404   0.16937  -0.0994   0.1339   1.0000
  12.500   1.0080   0.18350   0.17865  -0.1117   0.1252   1.0000
  13.000   1.0386   0.19388   0.18907  -0.1089   0.1193   1.0000
  13.500   1.0228   0.20086   0.19595  -0.1195   0.1108   1.0000
  14.000   0.7864   0.18381   0.17930  -0.0836   0.1191   1.0000
  14.500   0.7641   0.18689   0.18235  -0.0883   0.1118   1.0000
  15.000   0.7931   0.19770   0.19320  -0.0872   0.1056   1.0000
