  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.020 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0551   0.03118   0.01793  -0.0617   1.0000   0.6819
  -0.500   0.2462   0.03000   0.01362  -0.0750   1.0000   1.0000
   0.000   0.2903   0.03129   0.01447  -0.0751   1.0000   1.0000
   0.500   0.3321   0.03281   0.01571  -0.0752   1.0000   1.0000
   1.000   0.3720   0.03458   0.01734  -0.0753   1.0000   1.0000
   1.500   0.4098   0.03663   0.01935  -0.0755   1.0000   1.0000
   2.000   0.4459   0.03896   0.02174  -0.0759   1.0000   1.0000
   2.500   0.4805   0.04160   0.02453  -0.0765   1.0000   1.0000
   3.000   0.5132   0.04455   0.02768  -0.0772   1.0000   1.0000
   3.500   0.5442   0.04784   0.03128  -0.0781   1.0000   1.0000
   4.000   0.5732   0.05150   0.03529  -0.0792   1.0000   1.0000
   4.500   0.6000   0.05559   0.03979  -0.0806   1.0000   1.0000
   5.000   0.6241   0.06025   0.04495  -0.0823   1.0000   1.0000
   5.500   0.6440   0.06572   0.05094  -0.0845   1.0000   1.0000
   6.000   0.7691   0.07706   0.06382  -0.1080   0.8757   1.0000
   7.000   0.9541   0.08948   0.07874  -0.1143   0.5886   1.0000
   7.500   1.1553   0.07496   0.06536  -0.0799   0.2864   1.0000
   8.000   1.1338   0.08676   0.07745  -0.0785   0.2742   1.0000
   8.500   1.0975   0.10034   0.09113  -0.0803   0.2775   1.0000
   9.000   1.0035   0.12304   0.11339  -0.0984   0.3374   1.0000
   9.500   0.9770   0.13703   0.12718  -0.1050   0.3537   1.0000
  10.000   0.9602   0.15108   0.14102  -0.1127   0.3892   1.0000
  10.500   0.8733   0.16418   0.15376  -0.1340   0.6758   1.0000
  11.000   0.8921   0.17361   0.16329  -0.1351   0.6318   1.0000
  11.500   0.9097   0.18310   0.17285  -0.1370   0.6043   1.0000
  12.000   0.9331   0.19298   0.18280  -0.1383   0.5647   1.0000
  12.500   0.9454   0.20082   0.19072  -0.1401   0.5469   1.0000
  13.000   0.9669   0.21042   0.20037  -0.1420   0.5203   1.0000
  13.500   0.9826   0.21771   0.20766  -0.1434   0.4918   1.0000
  14.000   0.9948   0.22375   0.21368  -0.1453   0.4688   1.0000
  14.500   1.0158   0.23298   0.22292  -0.1474   0.4460   1.0000
  15.000   1.0383   0.24265   0.23261  -0.1493   0.4197   1.0000
  -2.000   0.0551   0.03118   0.01793  -0.0617   1.0000   0.6819
  -0.500   0.2462   0.03000   0.01362  -0.0750   1.0000   1.0000
   0.000   0.2903   0.03129   0.01447  -0.0751   1.0000   1.0000
   0.500   0.3321   0.03281   0.01571  -0.0752   1.0000   1.0000
   1.000   0.3720   0.03458   0.01734  -0.0753   1.0000   1.0000
   1.500   0.4098   0.03663   0.01935  -0.0755   1.0000   1.0000
   2.000   0.4459   0.03896   0.02174  -0.0759   1.0000   1.0000
   2.500   0.4805   0.04160   0.02453  -0.0765   1.0000   1.0000
   3.000   0.5132   0.04455   0.02768  -0.0772   1.0000   1.0000
   3.500   0.5442   0.04784   0.03128  -0.0781   1.0000   1.0000
   4.000   0.5732   0.05150   0.03529  -0.0792   1.0000   1.0000
   4.500   0.6000   0.05559   0.03979  -0.0806   1.0000   1.0000
   5.000   0.6241   0.06025   0.04495  -0.0823   1.0000   1.0000
   5.500   0.6440   0.06572   0.05094  -0.0845   1.0000   1.0000
   6.000   0.7691   0.07706   0.06382  -0.1080   0.8757   1.0000
   7.000   0.9541   0.08948   0.07874  -0.1143   0.5886   1.0000
   7.500   1.1553   0.07496   0.06536  -0.0799   0.2864   1.0000
   8.000   1.1338   0.08676   0.07745  -0.0785   0.2742   1.0000
   8.500   1.0975   0.10034   0.09113  -0.0803   0.2775   1.0000
   9.000   1.0035   0.12304   0.11339  -0.0984   0.3374   1.0000
   9.500   0.9770   0.13703   0.12718  -0.1050   0.3537   1.0000
  10.000   0.9602   0.15108   0.14102  -0.1127   0.3892   1.0000
  10.500   0.8733   0.16418   0.15376  -0.1340   0.6758   1.0000
