  
       XFOIL         Version 6.99
  
 Calculated polar for: AG14                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0277   0.01735   0.00733  -0.0459   1.0000   0.3471
  -1.500   0.0182   0.01370   0.00516  -0.0410   1.0000   1.0000
  -1.000   0.0713   0.01373   0.00434  -0.0405   1.0000   1.0000
  -0.500   0.1228   0.01383   0.00395  -0.0399   1.0000   1.0000
   0.000   0.1735   0.01401   0.00380  -0.0393   1.0000   1.0000
   0.500   0.2232   0.01430   0.00393  -0.0388   1.0000   1.0000
   1.000   0.2716   0.01474   0.00434  -0.0386   1.0000   1.0000
   1.500   0.3186   0.01545   0.00511  -0.0388   1.0000   1.0000
   2.000   0.3621   0.01668   0.00648  -0.0401   1.0000   1.0000
   2.500   0.4835   0.01826   0.00857  -0.0566   0.9440   1.0000
   3.000   0.5991   0.01804   0.00888  -0.0631   0.8254   1.0000
   3.500   0.6443   0.01858   0.00927  -0.0557   0.7112   1.0000
   4.000   0.6859   0.01973   0.01008  -0.0493   0.5996   1.0000
   4.500   0.7302   0.02139   0.01146  -0.0448   0.4906   1.0000
   5.000   0.7759   0.02354   0.01332  -0.0414   0.3897   1.0000
   5.500   0.8224   0.02620   0.01582  -0.0387   0.3031   1.0000
   6.000   0.8699   0.02967   0.01943  -0.0365   0.2360   1.0000
   6.500   0.9162   0.03412   0.02419  -0.0345   0.1849   1.0000
   7.000   0.9591   0.03982   0.03040  -0.0325   0.1467   1.0000
   7.500   0.9949   0.04717   0.03853  -0.0308   0.1206   1.0000
   8.000   1.0084   0.05997   0.05294  -0.0312   0.1175   1.0000
   8.500   1.0026   0.07388   0.06760  -0.0345   0.1193   1.0000
   9.000   0.9901   0.08757   0.08150  -0.0395   0.1233   1.0000
   9.500   0.9010   0.12593   0.11956  -0.0835   0.2975   1.0000
  10.000   0.8986   0.13389   0.12748  -0.0837   0.2699   1.0000
  10.500   0.8890   0.14179   0.13531  -0.0864   0.2545   1.0000
  11.000   0.8877   0.15007   0.14355  -0.0885   0.2390   1.0000
  11.500   0.8909   0.15841   0.15188  -0.0904   0.2232   1.0000
  12.000   0.9093   0.16835   0.16184  -0.0900   0.2018   1.0000
  12.500   0.9194   0.17755   0.17104  -0.0917   0.1887   1.0000
  13.000   0.9349   0.18762   0.18111  -0.0929   0.1756   1.0000
  13.500   0.9231   0.19107   0.18447  -0.0990   0.1661   1.0000
  14.000   0.9318   0.19858   0.19194  -0.1022   0.1544   1.0000
  14.500   0.9429   0.20627   0.19968  -0.1054   0.1434   1.0000
  15.000   0.9655   0.21742   0.21086  -0.1064   0.1350   1.0000
