  
       XFOIL         Version 6.99
  
 Calculated polar for: AG17                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0041   0.00681   0.00170  -0.0509   0.9938   0.2914
  -1.500   0.0795   0.00621   0.00152  -0.0552   0.9765   0.4357
  -1.000   0.1469   0.00567   0.00139  -0.0574   0.9456   0.5808
  -0.500   0.1955   0.00488   0.00131  -0.0549   0.8973   0.8227
   0.000   0.2490   0.00474   0.00116  -0.0533   0.8405   1.0000
   0.500   0.3018   0.00500   0.00110  -0.0521   0.7791   1.0000
   1.000   0.3555   0.00531   0.00110  -0.0512   0.7161   1.0000
   1.500   0.4096   0.00567   0.00116  -0.0505   0.6501   1.0000
   2.000   0.4638   0.00608   0.00128  -0.0500   0.5801   1.0000
   2.500   0.5180   0.00654   0.00145  -0.0495   0.5065   1.0000
   3.000   0.5721   0.00708   0.00171  -0.0492   0.4324   1.0000
   3.500   0.6261   0.00765   0.00202  -0.0489   0.3598   1.0000
   4.000   0.6799   0.00828   0.00243  -0.0486   0.2928   1.0000
   4.500   0.7335   0.00897   0.00289  -0.0483   0.2306   1.0000
   5.000   0.7867   0.00971   0.00347  -0.0480   0.1750   1.0000
   5.500   0.8393   0.01057   0.00414  -0.0476   0.1218   1.0000
   6.000   0.8913   0.01153   0.00496  -0.0472   0.0781   1.0000
   6.500   0.9423   0.01272   0.00605  -0.0466   0.0437   1.0000
   7.000   0.9923   0.01414   0.00746  -0.0458   0.0222   1.0000
   7.500   1.0402   0.01606   0.00958  -0.0446   0.0125   1.0000
   8.000   1.0829   0.01904   0.01286  -0.0427   0.0091   1.0000
   8.500   1.1255   0.02181   0.01603  -0.0410   0.0076   1.0000
   9.000   1.1653   0.02501   0.01962  -0.0391   0.0067   1.0000
   9.500   1.2005   0.02872   0.02377  -0.0371   0.0060   1.0000
  10.000   1.2261   0.03340   0.02892  -0.0347   0.0054   1.0000
  10.500   1.2264   0.04111   0.03734  -0.0312   0.0052   1.0000
  11.000   1.2043   0.04858   0.04536  -0.0278   0.0052   1.0000
  11.500   1.1749   0.05872   0.05594  -0.0322   0.0052   1.0000
  12.000   1.1432   0.07463   0.07224  -0.0451   0.0053   1.0000
  12.500   1.0870   0.09983   0.09782  -0.0622   0.0058   1.0000
  13.000   0.9671   0.14459   0.14262  -0.0829   0.0078   1.0000
  13.500   0.9463   0.16166   0.15963  -0.0901   0.0084   1.0000
