  
       XFOIL         Version 6.99
  
 Calculated polar for: AG24 Bubble Dancer DLG by Mark Drela | The AG2x 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.050 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0895   0.01589   0.00838  -0.0325   1.0000   1.0000
  -1.500  -0.0282   0.01587   0.00731  -0.0380   1.0000   1.0000
  -1.000   0.0240   0.01624   0.00704  -0.0395   1.0000   1.0000
  -0.500   0.0734   0.01681   0.00714  -0.0405   1.0000   1.0000
   0.000   0.1206   0.01760   0.00760  -0.0414   1.0000   1.0000
   0.500   0.1658   0.01864   0.00841  -0.0424   1.0000   1.0000
   1.000   0.2085   0.02000   0.00965  -0.0436   1.0000   1.0000
   1.500   0.2741   0.02186   0.01145  -0.0498   0.9875   1.0000
   2.000   0.4016   0.02366   0.01337  -0.0655   0.9406   1.0000
   2.500   0.5071   0.02456   0.01452  -0.0750   0.8886   1.0000
   3.000   0.5967   0.02477   0.01507  -0.0791   0.8368   1.0000
   3.500   0.6694   0.02453   0.01515  -0.0784   0.7849   1.0000
   4.000   0.7279   0.02430   0.01514  -0.0747   0.7299   1.0000
   4.500   0.7787   0.02437   0.01542  -0.0700   0.6697   1.0000
   5.000   0.8289   0.02454   0.01563  -0.0651   0.6069   1.0000
   5.500   0.8761   0.02527   0.01636  -0.0606   0.5372   1.0000
   6.000   0.9211   0.02652   0.01766  -0.0565   0.4616   1.0000
   6.500   0.9654   0.02802   0.01894  -0.0525   0.3828   1.0000
   7.000   1.0053   0.03018   0.02092  -0.0486   0.2983   1.0000
   7.500   1.0415   0.03339   0.02392  -0.0448   0.2151   1.0000
   8.000   1.0764   0.03785   0.02817  -0.0415   0.1502   1.0000
   8.500   1.1087   0.04411   0.03499  -0.0383   0.1149   1.0000
   9.000   1.1347   0.05209   0.04373  -0.0353   0.0997   1.0000
   9.500   1.1370   0.06125   0.05386  -0.0322   0.0920   1.0000
  10.000   1.1152   0.07188   0.06531  -0.0300   0.0920   1.0000
  10.500   1.0742   0.08248   0.07634  -0.0297   0.0939   1.0000
  11.000   1.0376   0.09475   0.08876  -0.0338   0.0959   1.0000
  11.500   0.7007   0.14106   0.13482  -0.0642   0.3006   1.0000
  12.000   0.6834   0.14669   0.14044  -0.0651   0.2891   1.0000
  12.500   0.6797   0.15254   0.14633  -0.0649   0.2695   1.0000
  13.000   0.6718   0.15720   0.15101  -0.0652   0.2525   1.0000
  13.500   0.6709   0.16286   0.15672  -0.0660   0.2388   1.0000
  14.000   0.6956   0.17270   0.16663  -0.0656   0.2170   1.0000
  14.500   0.6806   0.17492   0.16884  -0.0675   0.2059   1.0000
  15.000   0.6778   0.17989   0.17382  -0.0693   0.1953   1.0000
