  
       XFOIL         Version 6.99
  
 Calculated polar for: AG14                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0076   0.00942   0.00260  -0.0457   1.0000   0.0697
  -1.500   0.0471   0.00790   0.00215  -0.0462   1.0000   0.3493
  -1.000   0.0934   0.00596   0.00203  -0.0437   1.0000   1.0000
  -0.500   0.1474   0.00606   0.00192  -0.0434   1.0000   1.0000
   0.000   0.2216   0.00615   0.00185  -0.0474   0.9854   1.0000
   0.500   0.3040   0.00612   0.00171  -0.0525   0.9423   1.0000
   1.000   0.3642   0.00620   0.00158  -0.0522   0.8639   1.0000
   1.500   0.4133   0.00658   0.00157  -0.0496   0.7677   1.0000
   2.000   0.4636   0.00713   0.00168  -0.0477   0.6680   1.0000
   2.500   0.5151   0.00775   0.00187  -0.0465   0.5712   1.0000
   3.000   0.5675   0.00841   0.00219  -0.0457   0.4810   1.0000
   3.500   0.6203   0.00909   0.00256  -0.0450   0.3992   1.0000
   4.000   0.6730   0.00983   0.00303  -0.0445   0.3235   1.0000
   4.500   0.7257   0.01064   0.00365  -0.0441   0.2513   1.0000
   5.000   0.7778   0.01158   0.00438  -0.0436   0.1846   1.0000
   5.500   0.8295   0.01269   0.00536  -0.0431   0.1295   1.0000
   6.000   0.8805   0.01395   0.00655  -0.0424   0.0888   1.0000
   6.500   0.9300   0.01557   0.00814  -0.0416   0.0572   1.0000
   7.000   0.9784   0.01755   0.01029  -0.0405   0.0331   1.0000
   7.500   1.0244   0.02016   0.01314  -0.0390   0.0204   1.0000
   8.000   1.0608   0.02609   0.01957  -0.0365   0.0156   1.0000
   8.500   1.0988   0.03131   0.02557  -0.0342   0.0147   1.0000
   9.000   1.1232   0.03884   0.03406  -0.0317   0.0141   1.0000
   9.500   1.1373   0.04588   0.04189  -0.0297   0.0124   1.0000
  10.000   1.1135   0.05687   0.05367  -0.0289   0.0127   1.0000
  10.500   1.0728   0.06951   0.06673  -0.0370   0.0131   1.0000
