  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.275 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3664   0.01014   0.00394  -0.1223   0.9458   0.3175
  -1.500   0.4342   0.00948   0.00367  -0.1247   0.9334   0.4469
  -1.000   0.4861   0.00793   0.00345  -0.1229   0.9160   1.0000
  -0.500   0.5460   0.00777   0.00312  -0.1230   0.8943   1.0000
   0.000   0.6010   0.00773   0.00294  -0.1221   0.8625   1.0000
   0.500   0.6557   0.00780   0.00287  -0.1212   0.8278   1.0000
   1.000   0.7101   0.00799   0.00293  -0.1204   0.7915   1.0000
   1.500   0.7638   0.00827   0.00307  -0.1195   0.7520   1.0000
   2.000   0.8172   0.00862   0.00332  -0.1188   0.7104   1.0000
   2.500   0.8697   0.00902   0.00362  -0.1178   0.6635   1.0000
   3.000   0.9200   0.00955   0.00396  -0.1165   0.5978   1.0000
   3.500   0.9690   0.01031   0.00446  -0.1151   0.5284   1.0000
   4.000   1.0114   0.01161   0.00515  -0.1127   0.3890   1.0000
   4.500   1.0497   0.01377   0.00639  -0.1103   0.2012   1.0000
   5.000   1.0874   0.01621   0.00799  -0.1079   0.0550   1.0000
   5.500   1.1271   0.01845   0.01015  -0.1050   0.0262   1.0000
   6.000   1.1625   0.02107   0.01298  -0.1013   0.0224   1.0000
   6.500   1.1997   0.02355   0.01565  -0.0980   0.0193   1.0000
   7.000   1.2371   0.02691   0.01931  -0.0948   0.0179   1.0000
   7.500   1.2780   0.03153   0.02437  -0.0919   0.0176   1.0000
   8.000   1.3124   0.03657   0.02994  -0.0886   0.0167   1.0000
   8.500   1.3264   0.04677   0.04134  -0.0816   0.0195   1.0000
   9.000   1.2356   0.04643   0.04192  -0.0618   0.0215   1.0000
