  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.163 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1167   0.01583   0.00804  -0.0943   0.9900   0.1835
  -1.500   0.2009   0.01527   0.00770  -0.1007   0.9805   0.2598
  -1.000   0.2861   0.01456   0.00748  -0.1073   0.9708   0.3822
  -0.500   0.3560   0.01267   0.00721  -0.1097   0.9582   1.0000
   0.000   0.4379   0.01248   0.00673  -0.1150   0.9441   1.0000
   0.500   0.5181   0.01216   0.00626  -0.1196   0.9298   1.0000
   1.000   0.5867   0.01188   0.00593  -0.1216   0.9098   1.0000
   1.500   0.6543   0.01153   0.00557  -0.1231   0.8897   1.0000
   2.000   0.7144   0.01135   0.00539  -0.1229   0.8638   1.0000
   2.500   0.7716   0.01115   0.00517  -0.1217   0.8315   1.0000
   3.000   0.8233   0.01110   0.00503  -0.1193   0.7847   1.0000
   3.500   0.8761   0.01135   0.00526  -0.1178   0.7438   1.0000
   4.000   0.9275   0.01170   0.00558  -0.1160   0.6978   1.0000
   4.500   0.9765   0.01214   0.00595  -0.1137   0.6379   1.0000
   5.000   1.0223   0.01277   0.00639  -0.1109   0.5558   1.0000
   5.500   1.0616   0.01398   0.00707  -0.1073   0.4102   1.0000
   6.000   1.0851   0.01739   0.00898  -0.1023   0.1592   1.0000
   6.500   1.1129   0.02093   0.01181  -0.0977   0.0690   1.0000
   7.000   1.1482   0.02362   0.01456  -0.0940   0.0511   1.0000
   7.500   1.1860   0.02722   0.01826  -0.0906   0.0435   1.0000
   8.000   1.2294   0.03046   0.02165  -0.0885   0.0374   1.0000
   8.500   1.2758   0.03751   0.02918  -0.0868   0.0351   1.0000
   9.000   1.3078   0.04228   0.03481  -0.0826   0.0334   1.0000
   9.500   1.3251   0.04940   0.04284  -0.0770   0.0327   1.0000
  10.000   1.3219   0.05871   0.05296  -0.0703   0.0340   1.0000
  10.500   1.2767   0.07206   0.06748  -0.0601   0.0436   1.0000
  11.000   1.1526   0.06717   0.06288  -0.0410   0.0385   1.0000
  11.500   1.0785   0.07901   0.07520  -0.0385   0.0397   1.0000
  12.000   1.0102   0.09246   0.08893  -0.0420   0.0400   1.0000
  12.500   0.9223   0.11218   0.10890  -0.0530   0.0422   1.0000
  13.000   0.8870   0.12381   0.12058  -0.0567   0.0474   1.0000
  13.500   1.0230   0.17279   0.16925  -0.1044   0.0659   1.0000
  14.000   1.0298   0.18164   0.17809  -0.1082   0.0613   1.0000
  14.500   1.0537   0.18844   0.18493  -0.1027   0.0580   1.0000
  15.000   1.0409   0.20152   0.19791  -0.1184   0.0556   1.0000
