  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.243 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1980   0.01255   0.00563  -0.1089   0.9714   0.1919
  -1.500   0.2724   0.01191   0.00524  -0.1130   0.9609   0.2639
  -1.000   0.3500   0.01116   0.00492  -0.1177   0.9519   0.3820
  -0.500   0.4259   0.00984   0.00461  -0.1219   0.9440   0.6665
   0.000   0.4885   0.00888   0.00409  -0.1221   0.9290   1.0000
   0.500   0.5486   0.00870   0.00379  -0.1223   0.9076   1.0000
   1.000   0.6082   0.00854   0.00354  -0.1223   0.8851   1.0000
   1.500   0.6643   0.00852   0.00344  -0.1215   0.8572   1.0000
   2.000   0.7184   0.00861   0.00342  -0.1204   0.8224   1.0000
   2.500   0.7705   0.00877   0.00340  -0.1186   0.7735   1.0000
   3.000   0.8233   0.00909   0.00359  -0.1174   0.7302   1.0000
   3.500   0.8757   0.00948   0.00390  -0.1162   0.6869   1.0000
   4.000   0.9267   0.00995   0.00425  -0.1148   0.6350   1.0000
   4.500   0.9754   0.01056   0.00468  -0.1129   0.5647   1.0000
   5.000   1.0213   0.01143   0.00523  -0.1107   0.4665   1.0000
   5.500   1.0561   0.01359   0.00632  -0.1073   0.2519   1.0000
   6.000   1.0908   0.01629   0.00807  -0.1043   0.0947   1.0000
   6.500   1.1265   0.01888   0.01038  -0.1008   0.0471   1.0000
   7.000   1.1631   0.02125   0.01284  -0.0974   0.0367   1.0000
   7.500   1.2005   0.02375   0.01555  -0.0940   0.0312   1.0000
   8.000   1.2390   0.02668   0.01860  -0.0911   0.0279   1.0000
   8.500   1.2800   0.03184   0.02412  -0.0886   0.0254   1.0000
   9.000   1.3179   0.03569   0.02855  -0.0855   0.0236   1.0000
   9.500   1.3441   0.04209   0.03572  -0.0808   0.0231   1.0000
  10.000   1.3491   0.05028   0.04478  -0.0741   0.0234   1.0000
  10.500   1.3342   0.05803   0.05326  -0.0662   0.0234   1.0000
  11.000   1.2978   0.06529   0.06104  -0.0573   0.0236   1.0000
  11.500   1.2532   0.07417   0.07036  -0.0525   0.0241   1.0000
  12.000   1.2049   0.08571   0.08225  -0.0533   0.0249   1.0000
