  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.226 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.2602   0.01249   0.00567  -0.1109   0.9630   0.2636
  -1.000   0.3425   0.01169   0.00533  -0.1167   0.9560   0.3867
  -0.500   0.4149   0.01032   0.00507  -0.1200   0.9455   0.6992
   0.000   0.4815   0.00946   0.00450  -0.1212   0.9311   1.0000
   0.500   0.5469   0.00919   0.00412  -0.1225   0.9132   1.0000
   1.000   0.6066   0.00901   0.00386  -0.1225   0.8902   1.0000
   1.500   0.6635   0.00895   0.00373  -0.1219   0.8632   1.0000
   2.000   0.7189   0.00898   0.00367  -0.1209   0.8321   1.0000
   2.500   0.7707   0.00909   0.00363  -0.1190   0.7836   1.0000
   3.000   0.8233   0.00937   0.00379  -0.1176   0.7397   1.0000
   3.500   0.8758   0.00975   0.00410  -0.1164   0.6969   1.0000
   4.000   0.9269   0.01021   0.00444  -0.1149   0.6471   1.0000
   4.500   0.9755   0.01079   0.00486  -0.1130   0.5779   1.0000
   5.000   1.0214   0.01162   0.00540  -0.1107   0.4841   1.0000
   5.500   1.0567   0.01363   0.00640  -0.1072   0.2773   1.0000
   6.000   1.0896   0.01648   0.00822  -0.1039   0.1043   1.0000
   6.500   1.1254   0.01906   0.01048  -0.1005   0.0505   1.0000
   7.000   1.1615   0.02151   0.01302  -0.0969   0.0393   1.0000
   7.500   1.1966   0.02447   0.01613  -0.0933   0.0330   1.0000
   8.000   1.2373   0.02744   0.01929  -0.0905   0.0296   1.0000
   8.500   1.2793   0.03195   0.02401  -0.0883   0.0268   1.0000
   9.000   1.3153   0.03715   0.02990  -0.0851   0.0249   1.0000
   9.500   1.3397   0.04360   0.03714  -0.0803   0.0244   1.0000
  10.000   1.3431   0.05213   0.04650  -0.0737   0.0249   1.0000
  10.500   1.3259   0.06117   0.05622  -0.0662   0.0255   1.0000
  11.000   1.3100   0.06938   0.06481  -0.0598   0.0264   1.0000
