  
       XFOIL         Version 6.99
  
 Calculated polar for: AG35                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2109   0.00551   0.00163  -0.0489   0.7615   1.0000
  -1.500   0.2629   0.00569   0.00151  -0.0479   0.7110   1.0000
  -1.000   0.3146   0.00599   0.00139  -0.0469   0.6284   1.0000
  -0.500   0.3675   0.00638   0.00145  -0.0463   0.5870   1.0000
   0.000   0.4217   0.00668   0.00156  -0.0460   0.5611   1.0000
   0.500   0.4766   0.00693   0.00170  -0.0458   0.5383   1.0000
   1.000   0.5315   0.00720   0.00186  -0.0457   0.5170   1.0000
   1.500   0.5868   0.00742   0.00204  -0.0457   0.4942   1.0000
   2.000   0.6419   0.00765   0.00223  -0.0457   0.4680   1.0000
   2.500   0.6967   0.00792   0.00244  -0.0456   0.4333   1.0000
   3.000   0.7508   0.00832   0.00271  -0.0456   0.3892   1.0000
   3.500   0.8039   0.00886   0.00309  -0.0454   0.3352   1.0000
   4.000   0.8559   0.00957   0.00359  -0.0452   0.2782   1.0000
   4.500   0.9074   0.01036   0.00419  -0.0450   0.2271   1.0000
   5.000   0.9585   0.01118   0.00486  -0.0448   0.1821   1.0000
   5.500   1.0087   0.01208   0.00561  -0.0445   0.1385   1.0000
   6.000   1.0577   0.01310   0.00648  -0.0442   0.0985   1.0000
   6.500   1.1053   0.01426   0.00752  -0.0436   0.0655   1.0000
   7.000   1.1501   0.01576   0.00889  -0.0427   0.0358   1.0000
   7.500   1.1905   0.01776   0.01090  -0.0410   0.0213   1.0000
   8.000   1.2320   0.01939   0.01266  -0.0396   0.0167   1.0000
   8.500   1.2679   0.02147   0.01498  -0.0375   0.0141   1.0000
   9.000   1.3004   0.02364   0.01731  -0.0352   0.0125   1.0000
   9.500   1.3142   0.02732   0.02125  -0.0307   0.0114   1.0000
  10.000   1.3300   0.02998   0.02418  -0.0265   0.0109   1.0000
  10.500   1.3385   0.03340   0.02789  -0.0227   0.0103   1.0000
  11.000   1.3444   0.03743   0.03218  -0.0203   0.0097   1.0000
  11.500   1.3466   0.04231   0.03729  -0.0194   0.0092   1.0000
  12.000   1.3409   0.04875   0.04398  -0.0197   0.0088   1.0000
  12.500   1.3254   0.05718   0.05272  -0.0213   0.0086   1.0000
  13.000   1.3021   0.06750   0.06338  -0.0246   0.0085   1.0000
  13.500   1.2738   0.07919   0.07540  -0.0292   0.0084   1.0000
  14.000   1.2438   0.09216   0.08869  -0.0354   0.0084   1.0000
  14.500   1.2132   0.10640   0.10324  -0.0428   0.0085   1.0000
  15.000   1.1825   0.12193   0.11905  -0.0513   0.0085   1.0000
