  
       XFOIL         Version 6.99
  
 Calculated polar for: AG13                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0145   0.00720   0.00166  -0.0449   1.0000   0.1597
  -1.500   0.0396   0.00647   0.00152  -0.0450   1.0000   0.3385
  -1.000   0.1174   0.00567   0.00141  -0.0500   0.9834   0.5624
  -0.500   0.1842   0.00444   0.00127  -0.0514   0.9465   1.0000
   0.000   0.2398   0.00454   0.00110  -0.0504   0.8756   1.0000
   0.500   0.2904   0.00487   0.00102  -0.0485   0.7917   1.0000
   1.000   0.3429   0.00527   0.00102  -0.0474   0.7086   1.0000
   1.500   0.3965   0.00570   0.00109  -0.0466   0.6281   1.0000
   2.000   0.4506   0.00615   0.00122  -0.0460   0.5519   1.0000
   2.500   0.5047   0.00663   0.00140  -0.0456   0.4763   1.0000
   3.000   0.5589   0.00715   0.00166  -0.0453   0.4033   1.0000
   3.500   0.6130   0.00772   0.00197  -0.0450   0.3320   1.0000
   4.000   0.6668   0.00836   0.00238  -0.0447   0.2644   1.0000
   4.500   0.7203   0.00906   0.00286  -0.0444   0.2028   1.0000
   5.000   0.7734   0.00983   0.00344  -0.0440   0.1478   1.0000
   5.500   0.8262   0.01066   0.00416  -0.0436   0.1013   1.0000
   6.000   0.8785   0.01161   0.00501  -0.0432   0.0661   1.0000
   6.500   0.9300   0.01268   0.00601  -0.0426   0.0385   1.0000
   7.000   0.9804   0.01410   0.00751  -0.0418   0.0201   1.0000
   7.500   1.0283   0.01619   0.00981  -0.0406   0.0122   1.0000
   8.000   1.0691   0.01997   0.01400  -0.0386   0.0091   1.0000
   8.500   1.1118   0.02307   0.01751  -0.0368   0.0081   1.0000
   9.000   1.1519   0.02639   0.02131  -0.0351   0.0071   1.0000
   9.500   1.1839   0.03106   0.02655  -0.0330   0.0064   1.0000
  10.000   1.2066   0.03634   0.03240  -0.0308   0.0059   1.0000
  10.500   1.2079   0.04359   0.04027  -0.0284   0.0056   1.0000
  11.000   1.1774   0.05245   0.04969  -0.0274   0.0057   1.0000
  11.500   1.1334   0.06988   0.06763  -0.0420   0.0059   1.0000
  12.500   0.9695   0.13594   0.13398  -0.0794   0.0083   1.0000
