  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (smoothed)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.271 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2123   0.01173   0.00505  -0.1113   0.9663   0.1905
  -1.000   0.3647   0.01034   0.00430  -0.1201   0.9491   0.3781
  -0.500   0.4344   0.00930   0.00403  -0.1229   0.9379   0.6015
   0.000   0.4914   0.00817   0.00361  -0.1220   0.9211   1.0000
   0.500   0.5529   0.00798   0.00329  -0.1224   0.9018   1.0000
   1.000   0.6089   0.00793   0.00313  -0.1217   0.8755   1.0000
   1.500   0.6644   0.00797   0.00308  -0.1209   0.8463   1.0000
   2.000   0.7180   0.00811   0.00308  -0.1197   0.8078   1.0000
   2.500   0.7701   0.00835   0.00312  -0.1181   0.7575   1.0000
   3.000   0.8230   0.00869   0.00333  -0.1171   0.7151   1.0000
   3.500   0.8755   0.00910   0.00365  -0.1160   0.6711   1.0000
   4.000   0.9264   0.00960   0.00399  -0.1146   0.6168   1.0000
   4.500   0.9753   0.01024   0.00444  -0.1129   0.5451   1.0000
   5.000   1.0209   0.01119   0.00501  -0.1108   0.4370   1.0000
   6.000   1.0929   0.01597   0.00784  -0.1049   0.0817   1.0000
   6.500   1.1311   0.01827   0.00997  -0.1017   0.0435   1.0000
   7.000   1.1677   0.02062   0.01243  -0.0983   0.0338   1.0000
   7.500   1.2062   0.02273   0.01468  -0.0953   0.0286   1.0000
   8.000   1.2409   0.02700   0.01913  -0.0917   0.0257   1.0000
   8.500   1.2828   0.02962   0.02210  -0.0891   0.0233   1.0000
   9.000   1.3216   0.03338   0.02627  -0.0863   0.0215   1.0000
   9.500   1.3535   0.03846   0.03188  -0.0827   0.0205   1.0000
  10.000   1.3729   0.04418   0.03813  -0.0780   0.0196   1.0000
  10.500   1.3672   0.05305   0.04766  -0.0714   0.0188   1.0000
  11.000   1.3482   0.05959   0.05477  -0.0631   0.0188   1.0000
  11.500   1.3200   0.06521   0.06090  -0.0553   0.0193   1.0000
  12.000   1.1117   0.07375   0.07040  -0.0382   0.0219   1.0000
  12.500   1.0393   0.08893   0.08595  -0.0417   0.0233   1.0000
  13.000   0.9697   0.10445   0.10171  -0.0487   0.0246   1.0000
  13.500   0.8994   0.12090   0.11830  -0.0580   0.0255   1.0000
