  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.089 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1649   0.01957   0.01039  -0.0879   1.0000   0.2796
  -1.500   0.2214   0.01924   0.01078  -0.0893   1.0000   0.4562
  -1.000   0.2734   0.01842   0.01112  -0.0894   0.9940   1.0000
  -0.500   0.3684   0.01916   0.01142  -0.0984   0.9742   1.0000
   0.000   0.4572   0.01967   0.01174  -0.1059   0.9534   1.0000
   0.500   0.5370   0.02002   0.01204  -0.1113   0.9293   1.0000
   1.000   0.6249   0.02002   0.01211  -0.1176   0.9097   1.0000
   1.500   0.7053   0.01962   0.01187  -0.1216   0.8836   1.0000
   2.000   0.7841   0.01858   0.01102  -0.1238   0.8548   1.0000
   2.500   0.8528   0.01785   0.01052  -0.1240   0.8247   1.0000
   3.000   0.9096   0.01753   0.01044  -0.1221   0.7862   1.0000
   3.500   0.9649   0.01732   0.01045  -0.1199   0.7434   1.0000
   4.000   1.0152   0.01718   0.01051  -0.1164   0.6861   1.0000
   4.500   1.0594   0.01724   0.01060  -0.1117   0.6011   1.0000
   5.000   1.0877   0.01842   0.01093  -0.1047   0.4108   1.0000
   5.500   1.1032   0.02265   0.01360  -0.0984   0.1717   1.0000
   6.000   1.1220   0.02779   0.01782  -0.0918   0.0718   1.0000
   6.500   1.1624   0.03219   0.02221  -0.0886   0.0571   1.0000
   7.000   1.2129   0.03799   0.02835  -0.0871   0.0497   1.0000
   7.500   1.2550   0.04471   0.03601  -0.0840   0.0478   1.0000
   8.000   1.2773   0.05320   0.04557  -0.0790   0.0491   1.0000
   8.500   1.2801   0.06215   0.05544  -0.0730   0.0502   1.0000
   9.000   1.2673   0.07151   0.06548  -0.0670   0.0514   1.0000
   9.500   1.2412   0.07967   0.07429  -0.0603   0.0553   1.0000
  10.000   1.1540   0.09261   0.08792  -0.0578   0.0616   1.0000
  10.500   1.1161   0.10594   0.10141  -0.0620   0.0649   1.0000
  11.000   0.8903   0.11343   0.10917  -0.0557   0.0605   1.0000
  11.500   0.8513   0.12672   0.12244  -0.0608   0.0651   1.0000
  12.000   0.7786   0.15396   0.14960  -0.0775   0.1377   1.0000
  12.500   0.7853   0.16192   0.15757  -0.0780   0.1325   1.0000
  13.000   0.7702   0.16720   0.16283  -0.0813   0.1231   1.0000
  13.500   0.7841   0.17591   0.17155  -0.0816   0.1189   1.0000
  14.000   0.7646   0.18002   0.17563  -0.0859   0.1108   1.0000
  14.500   0.7914   0.19018   0.18582  -0.0849   0.1055   1.0000
  15.000   0.7668   0.19283   0.18843  -0.0904   0.0993   1.0000
