  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.060 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1537   0.02219   0.01187  -0.0860   1.0000   0.3406
  -1.500   0.2122   0.02066   0.01155  -0.0868   1.0000   0.6011
  -1.000   0.2426   0.02038   0.01152  -0.0832   1.0000   1.0000
  -0.500   0.2875   0.02173   0.01245  -0.0835   1.0000   1.0000
   0.000   0.3293   0.02336   0.01386  -0.0839   1.0000   1.0000
   0.500   0.3958   0.02517   0.01551  -0.0892   0.9885   1.0000
   1.000   0.4886   0.02673   0.01702  -0.0987   0.9627   1.0000
   1.500   0.5737   0.02806   0.01843  -0.1063   0.9358   1.0000
   2.000   0.6569   0.02914   0.01973  -0.1128   0.9094   1.0000
   2.500   0.7337   0.02953   0.02040  -0.1166   0.8728   1.0000
   3.000   0.8320   0.02811   0.01946  -0.1212   0.8350   1.0000
   3.500   0.9172   0.02633   0.01824  -0.1223   0.7979   1.0000
   4.000   0.9865   0.02501   0.01749  -0.1205   0.7552   1.0000
   4.500   1.0474   0.02317   0.01609  -0.1155   0.6891   1.0000
   5.000   1.0892   0.02199   0.01492  -0.1069   0.5682   1.0000
   5.500   1.1004   0.02400   0.01559  -0.0964   0.3207   1.0000
   6.000   1.1077   0.03105   0.02068  -0.0884   0.1286   1.0000
   6.500   1.1558   0.03627   0.02561  -0.0858   0.0882   1.0000
   7.000   1.2089   0.04241   0.03218  -0.0842   0.0742   1.0000
   7.500   1.2502   0.04994   0.04057  -0.0812   0.0704   1.0000
   8.000   1.2765   0.05905   0.05029  -0.0781   0.0668   1.0000
   8.500   1.2692   0.06740   0.06012  -0.0705   0.0697   1.0000
   9.000   1.2358   0.07795   0.07164  -0.0637   0.0741   1.0000
   9.500   1.1969   0.08716   0.08127  -0.0587   0.0768   1.0000
  10.000   1.0271   0.08811   0.08259  -0.0423   0.0776   1.0000
  10.500   0.9918   0.09965   0.09426  -0.0432   0.0794   1.0000
  11.000   0.8793   0.12165   0.11645  -0.0570   0.0918   1.0000
  -2.000   0.1537   0.02219   0.01187  -0.0860   1.0000   0.3406
  -1.500   0.2122   0.02066   0.01155  -0.0868   1.0000   0.6011
  -1.000   0.2426   0.02038   0.01152  -0.0832   1.0000   1.0000
  -0.500   0.2875   0.02173   0.01245  -0.0835   1.0000   1.0000
   0.000   0.3293   0.02336   0.01386  -0.0839   1.0000   1.0000
   0.500   0.3958   0.02517   0.01551  -0.0892   0.9885   1.0000
   1.000   0.4886   0.02673   0.01702  -0.0987   0.9627   1.0000
   1.500   0.5737   0.02806   0.01843  -0.1063   0.9358   1.0000
   2.000   0.6569   0.02914   0.01973  -0.1128   0.9094   1.0000
   2.500   0.7337   0.02953   0.02040  -0.1166   0.8728   1.0000
   3.000   0.8320   0.02811   0.01946  -0.1212   0.8350   1.0000
   3.500   0.9172   0.02633   0.01824  -0.1223   0.7979   1.0000
   4.000   0.9865   0.02501   0.01749  -0.1205   0.7552   1.0000
   4.500   1.0474   0.02317   0.01609  -0.1155   0.6891   1.0000
   5.000   1.0892   0.02199   0.01492  -0.1069   0.5682   1.0000
   5.500   1.1004   0.02400   0.01559  -0.0964   0.3207   1.0000
   6.000   1.1077   0.03105   0.02068  -0.0884   0.1286   1.0000
   6.500   1.1558   0.03627   0.02561  -0.0858   0.0882   1.0000
   7.000   1.2089   0.04241   0.03218  -0.0842   0.0742   1.0000
   7.500   1.2502   0.04994   0.04057  -0.0812   0.0704   1.0000
   8.000   1.2765   0.05905   0.05029  -0.0781   0.0668   1.0000
   8.500   1.2692   0.06740   0.06012  -0.0705   0.0697   1.0000
   9.000   1.2358   0.07795   0.07164  -0.0637   0.0741   1.0000
   9.500   1.1969   0.08716   0.08127  -0.0587   0.0768   1.0000
  10.000   1.0271   0.08811   0.08259  -0.0423   0.0776   1.0000
  10.500   0.9918   0.09965   0.09426  -0.0432   0.0794   1.0000
  11.000   0.8793   0.12165   0.11645  -0.0570   0.0918   1.0000
  -2.000   0.1537   0.02219   0.01187  -0.0860   1.0000   0.3406
  -1.500   0.2122   0.02066   0.01155  -0.0868   1.0000   0.6011
  -1.000   0.2426   0.02038   0.01152  -0.0832   1.0000   1.0000
  -0.500   0.2875   0.02173   0.01245  -0.0835   1.0000   1.0000
   0.000   0.3293   0.02336   0.01386  -0.0839   1.0000   1.0000
   0.500   0.3958   0.02517   0.01551  -0.0892   0.9885   1.0000
   1.000   0.4886   0.02673   0.01702  -0.0987   0.9627   1.0000
   1.500   0.5737   0.02806   0.01843  -0.1063   0.9358   1.0000
   2.000   0.6569   0.02914   0.01973  -0.1128   0.9094   1.0000
   2.500   0.7337   0.02953   0.02040  -0.1166   0.8728   1.0000
   3.000   0.8320   0.02811   0.01946  -0.1212   0.8350   1.0000
   3.500   0.9172   0.02633   0.01824  -0.1223   0.7979   1.0000
   4.000   0.9865   0.02501   0.01749  -0.1205   0.7552   1.0000
   4.500   1.0474   0.02317   0.01609  -0.1155   0.6891   1.0000
   5.000   1.0892   0.02199   0.01492  -0.1069   0.5682   1.0000
   5.500   1.1004   0.02400   0.01559  -0.0964   0.3207   1.0000
   6.000   1.1077   0.03105   0.02068  -0.0884   0.1286   1.0000
   6.500   1.1558   0.03627   0.02561  -0.0858   0.0882   1.0000
   7.000   1.2089   0.04241   0.03218  -0.0842   0.0742   1.0000
   7.500   1.2502   0.04994   0.04057  -0.0812   0.0704   1.0000
   8.000   1.2765   0.05905   0.05029  -0.0781   0.0668   1.0000
   8.500   1.2692   0.06740   0.06012  -0.0705   0.0697   1.0000
   9.000   1.2358   0.07795   0.07164  -0.0637   0.0741   1.0000
   9.500   1.1969   0.08716   0.08127  -0.0587   0.0768   1.0000
  10.000   1.0271   0.08811   0.08259  -0.0423   0.0776   1.0000
  10.500   0.9918   0.09965   0.09426  -0.0432   0.0794   1.0000
  11.000   0.8793   0.12165   0.11645  -0.0570   0.0918   1.0000
