  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.054 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1498   0.02302   0.01239  -0.0854   1.0000   0.3599
  -1.500   0.2075   0.02096   0.01175  -0.0855   1.0000   0.6559
  -1.000   0.2392   0.02093   0.01160  -0.0824   1.0000   1.0000
  -0.500   0.2843   0.02225   0.01248  -0.0828   1.0000   1.0000
   0.000   0.3264   0.02385   0.01383  -0.0831   1.0000   1.0000
   0.500   0.3659   0.02575   0.01559  -0.0835   1.0000   1.0000
   1.000   0.4397   0.02782   0.01760  -0.0905   0.9843   1.0000
   1.500   0.5280   0.02964   0.01945  -0.0994   0.9558   1.0000
   2.000   0.6087   0.03129   0.02128  -0.1064   0.9276   1.0000
   2.500   0.6904   0.03258   0.02286  -0.1126   0.8970   1.0000
   3.000   0.7901   0.03193   0.02269  -0.1186   0.8540   1.0000
   3.500   0.8851   0.03020   0.02157  -0.1215   0.8122   1.0000
   4.000   0.9626   0.02866   0.02066  -0.1209   0.7701   1.0000
   4.500   1.0370   0.02602   0.01870  -0.1172   0.7111   1.0000
   5.000   1.0866   0.02359   0.01644  -0.1078   0.5946   1.0000
   5.500   1.1011   0.02488   0.01657  -0.0963   0.3688   1.0000
   6.000   1.1052   0.03180   0.02136  -0.0878   0.1526   1.0000
   6.500   1.1535   0.03741   0.02663  -0.0850   0.0982   1.0000
   7.000   1.2077   0.04356   0.03301  -0.0837   0.0816   1.0000
   7.500   1.2485   0.05196   0.04234  -0.0807   0.0780   1.0000
   8.000   1.2657   0.06076   0.05236  -0.0756   0.0774   1.0000
   8.500   1.2648   0.06997   0.06250  -0.0701   0.0775   1.0000
   9.000   1.2544   0.07985   0.07298  -0.0653   0.0788   1.0000
   9.500   1.1787   0.08942   0.08344  -0.0587   0.0849   1.0000
  10.000   1.1248   0.10212   0.09633  -0.0608   0.0896   1.0000
  10.500   0.9500   0.10540   0.09990  -0.0473   0.0919   1.0000
  11.000   0.8508   0.12861   0.12313  -0.0626   0.1078   1.0000
  11.500   0.9902   0.17135   0.16543  -0.1102   0.2100   1.0000
  12.000   0.9988   0.18128   0.17532  -0.1127   0.2032   1.0000
  12.500   1.0199   0.19135   0.18543  -0.1132   0.1915   1.0000
  13.000   1.0087   0.19757   0.19154  -0.1194   0.1809   1.0000
  13.500   1.0160   0.20555   0.19948  -0.1231   0.1703   1.0000
  14.000   1.0333   0.21480   0.20872  -0.1251   0.1603   1.0000
  14.500   1.0488   0.22288   0.21682  -0.1276   0.1493   1.0000
  15.000   1.0513   0.22893   0.22279  -0.1338   0.1424   1.0000
