  
       XFOIL         Version 6.99
  
 Calculated polar for: AG37                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1613   0.00501   0.00168  -0.0472   0.8649   0.9844
  -1.500   0.2196   0.00524   0.00147  -0.0471   0.7994   1.0000
  -1.000   0.2717   0.00553   0.00139  -0.0460   0.7355   1.0000
  -0.500   0.3241   0.00589   0.00134  -0.0451   0.6482   1.0000
   0.000   0.3773   0.00633   0.00140  -0.0445   0.5901   1.0000
   0.500   0.4319   0.00666   0.00153  -0.0443   0.5551   1.0000
   1.000   0.4869   0.00696   0.00168  -0.0441   0.5249   1.0000
   1.500   0.5419   0.00724   0.00185  -0.0440   0.4940   1.0000
   2.000   0.5971   0.00751   0.00204  -0.0440   0.4573   1.0000
   2.500   0.6517   0.00787   0.00224  -0.0439   0.4095   1.0000
   3.000   0.7055   0.00835   0.00255  -0.0438   0.3568   1.0000
   3.500   0.7589   0.00892   0.00295  -0.0436   0.3066   1.0000
   4.000   0.8121   0.00954   0.00340  -0.0435   0.2549   1.0000
   4.500   0.8644   0.01028   0.00396  -0.0434   0.1994   1.0000
   5.000   0.9151   0.01127   0.00467  -0.0431   0.1355   1.0000
   5.500   0.9642   0.01251   0.00564  -0.0426   0.0782   1.0000
   6.000   1.0125   0.01386   0.00687  -0.0419   0.0498   1.0000
   6.500   1.0607   0.01510   0.00820  -0.0411   0.0382   1.0000
   7.000   1.1068   0.01655   0.00975  -0.0401   0.0309   1.0000
   7.500   1.1526   0.01791   0.01129  -0.0390   0.0265   1.0000
   8.000   1.1889   0.02051   0.01407  -0.0368   0.0222   1.0000
   8.500   1.2336   0.02172   0.01548  -0.0357   0.0199   1.0000
   9.000   1.2722   0.02355   0.01746  -0.0340   0.0176   1.0000
   9.500   1.2985   0.02690   0.02112  -0.0308   0.0156   1.0000
  10.000   1.3297   0.02909   0.02359  -0.0284   0.0141   1.0000
  10.500   1.3532   0.03158   0.02629  -0.0254   0.0129   1.0000
  11.000   1.3526   0.03564   0.03061  -0.0199   0.0120   1.0000
  11.500   1.3365   0.04188   0.03732  -0.0157   0.0115   1.0000
  12.000   1.3323   0.04753   0.04336  -0.0155   0.0110   1.0000
  12.500   1.3179   0.05583   0.05204  -0.0182   0.0105   1.0000
  13.000   1.2952   0.06687   0.06345  -0.0239   0.0103   1.0000
  13.500   1.2626   0.08044   0.07736  -0.0312   0.0102   1.0000
  14.000   1.2152   0.09774   0.09501  -0.0406   0.0103   1.0000
  14.500   1.1552   0.11980   0.11738  -0.0527   0.0108   1.0000
  15.000   0.7075   0.17038   0.16833  -0.0544   0.0209   1.0000
