  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.134 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2400   0.01631   0.00852  -0.1014   0.9805   0.3062
  -1.500   0.3221   0.01551   0.00852  -0.1073   0.9688   0.5226
  -1.000   0.3938   0.01438   0.00818  -0.1099   0.9540   1.0000
  -0.500   0.4778   0.01420   0.00780  -0.1156   0.9385   1.0000
   0.000   0.5551   0.01396   0.00748  -0.1197   0.9204   1.0000
   0.500   0.6279   0.01360   0.00713  -0.1225   0.9005   1.0000
   1.000   0.6967   0.01298   0.00653  -0.1236   0.8743   1.0000
   1.500   0.7578   0.01260   0.00618  -0.1231   0.8432   1.0000
   2.000   0.8151   0.01248   0.00611  -0.1221   0.8096   1.0000
   2.500   0.8686   0.01260   0.00625  -0.1206   0.7696   1.0000
   3.000   0.9209   0.01286   0.00657  -0.1189   0.7265   1.0000
   3.500   0.9708   0.01318   0.00691  -0.1167   0.6717   1.0000
   4.000   1.0180   0.01363   0.00732  -0.1140   0.6003   1.0000
   4.500   1.0571   0.01463   0.00786  -0.1099   0.4599   1.0000
   5.000   1.0834   0.01741   0.00925  -0.1051   0.2341   1.0000
   5.500   1.1051   0.02176   0.01242  -0.0997   0.0618   1.0000
   6.000   1.1359   0.02513   0.01584  -0.0952   0.0444   1.0000
   6.500   1.1726   0.02878   0.01960  -0.0918   0.0369   1.0000
   7.000   1.2188   0.03323   0.02420  -0.0899   0.0336   1.0000
   7.500   1.2622   0.03943   0.03100  -0.0878   0.0312   1.0000
   8.000   1.2925   0.04662   0.03906  -0.0837   0.0313   1.0000
   8.500   1.3138   0.05412   0.04739  -0.0787   0.0333   1.0000
   9.000   1.1955   0.05550   0.05034  -0.0560   0.0372   1.0000
   9.500   1.1495   0.06384   0.05912  -0.0472   0.0387   1.0000
  10.000   1.0983   0.07302   0.06867  -0.0421   0.0395   1.0000
  10.500   1.0401   0.08352   0.07950  -0.0411   0.0397   1.0000
  11.000   0.9748   0.09591   0.09221  -0.0450   0.0395   1.0000
  11.500   0.9026   0.11032   0.10684  -0.0528   0.0395   1.0000
  12.000   0.8473   0.13160   0.12816  -0.0623   0.0539   1.0000
  12.500   1.0164   0.17686   0.17305  -0.1082   0.0749   1.0000
  13.000   1.0255   0.18539   0.18157  -0.1113   0.0698   1.0000
  13.500   1.0511   0.19404   0.19031  -0.1068   0.0666   1.0000
  14.000   1.0362   0.20497   0.20108  -0.1220   0.0633   1.0000
  14.500   1.0456   0.21327   0.20936  -0.1269   0.0582   1.0000
  15.000   1.0753   0.22310   0.21929  -0.1212   0.0530   1.0000
