  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.151 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2688   0.01516   0.00772  -0.1063   0.9716   0.3211
  -1.500   0.3474   0.01433   0.00763  -0.1115   0.9599   0.5269
  -1.000   0.4155   0.01312   0.00725  -0.1132   0.9450   1.0000
  -0.500   0.4969   0.01284   0.00679  -0.1182   0.9299   1.0000
   0.000   0.5724   0.01250   0.00639  -0.1217   0.9137   1.0000
   0.500   0.6437   0.01200   0.00587  -0.1238   0.8936   1.0000
   1.000   0.7043   0.01160   0.00546  -0.1234   0.8633   1.0000
   1.500   0.7611   0.01145   0.00532  -0.1224   0.8295   1.0000
   2.000   0.8162   0.01150   0.00537  -0.1212   0.7933   1.0000
   2.500   0.8697   0.01171   0.00556  -0.1198   0.7532   1.0000
   3.000   0.9216   0.01205   0.00591  -0.1183   0.7087   1.0000
   3.500   0.9707   0.01243   0.00625  -0.1161   0.6478   1.0000
   4.000   1.0177   0.01302   0.00674  -0.1136   0.5734   1.0000
   4.500   1.0547   0.01433   0.00735  -0.1096   0.4144   1.0000
   5.000   1.0836   0.01714   0.00899  -0.1055   0.2076   1.0000
   5.500   1.1068   0.02140   0.01219  -0.1003   0.0519   1.0000
   6.000   1.1392   0.02453   0.01545  -0.0961   0.0390   1.0000
   6.500   1.1750   0.02800   0.01893  -0.0928   0.0327   1.0000
   7.000   1.2216   0.03259   0.02383  -0.0907   0.0305   1.0000
   7.500   1.2644   0.03738   0.02928  -0.0881   0.0281   1.0000
   8.000   1.2949   0.04486   0.03770  -0.0838   0.0290   1.0000
   8.500   1.3070   0.05424   0.04789  -0.0783   0.0311   1.0000
