  
       XFOIL         Version 6.99
  
 Calculated polar for: AG38                                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1312   0.00563   0.00204  -0.0495   0.9697   0.7813
  -1.500   0.1971   0.00509   0.00182  -0.0503   0.9426   1.0000
  -1.000   0.2489   0.00501   0.00155  -0.0486   0.8772   1.0000
   0.000   0.3507   0.00573   0.00136  -0.0454   0.7025   1.0000
   0.500   0.4033   0.00625   0.00141  -0.0447   0.6089   1.0000
   1.000   0.4578   0.00666   0.00158  -0.0444   0.5623   1.0000
   1.500   0.5128   0.00701   0.00176  -0.0443   0.5243   1.0000
   2.000   0.5679   0.00734   0.00197  -0.0442   0.4833   1.0000
   2.500   0.6226   0.00771   0.00216  -0.0442   0.4249   1.0000
   3.000   0.6761   0.00832   0.00248  -0.0440   0.3440   1.0000
   3.500   0.7290   0.00908   0.00291  -0.0439   0.2673   1.0000
   4.000   0.7815   0.00989   0.00345  -0.0438   0.1981   1.0000
   4.500   0.8337   0.01077   0.00408  -0.0436   0.1355   1.0000
   5.000   0.8848   0.01180   0.00488  -0.0433   0.0828   1.0000
   5.500   0.9349   0.01302   0.00596  -0.0428   0.0520   1.0000
   6.000   0.9847   0.01421   0.00722  -0.0422   0.0401   1.0000
   6.500   1.0330   0.01555   0.00865  -0.0413   0.0323   1.0000
   7.000   1.0802   0.01698   0.01029  -0.0403   0.0285   1.0000
   7.500   1.1259   0.01850   0.01191  -0.0393   0.0246   1.0000
   8.000   1.1656   0.02106   0.01474  -0.0372   0.0221   1.0000
   8.500   1.2091   0.02271   0.01663  -0.0359   0.0198   1.0000
   9.000   1.2478   0.02484   0.01893  -0.0342   0.0177   1.0000
   9.500   1.2736   0.02939   0.02395  -0.0309   0.0163   1.0000
  10.000   1.3045   0.03199   0.02693  -0.0284   0.0150   1.0000
  10.500   1.3289   0.03467   0.02992  -0.0255   0.0137   1.0000
  11.000   1.3408   0.03783   0.03333  -0.0214   0.0129   1.0000
  11.500   1.3239   0.04335   0.03922  -0.0158   0.0124   1.0000
  12.000   1.2860   0.05281   0.04918  -0.0145   0.0121   1.0000
  12.500   1.2472   0.06542   0.06225  -0.0203   0.0121   1.0000
  13.000   1.2116   0.08020   0.07740  -0.0299   0.0121   1.0000
  13.500   1.1772   0.09626   0.09374  -0.0402   0.0122   1.0000
