  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.289 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3708   0.00983   0.00370  -0.1229   0.9440   0.3117
  -1.500   0.4364   0.00923   0.00345  -0.1248   0.9305   0.4380
  -1.000   0.4878   0.00764   0.00325  -0.1229   0.9130   1.0000
  -0.500   0.5456   0.00754   0.00298  -0.1226   0.8884   1.0000
   0.000   0.6011   0.00751   0.00280  -0.1218   0.8568   1.0000
   0.500   0.6557   0.00762   0.00275  -0.1210   0.8218   1.0000
   1.000   0.7100   0.00782   0.00282  -0.1202   0.7849   1.0000
   1.500   0.7638   0.00811   0.00298  -0.1194   0.7450   1.0000
   2.000   0.8172   0.00846   0.00323  -0.1187   0.7033   1.0000
   2.500   0.8697   0.00887   0.00352  -0.1178   0.6550   1.0000
   3.000   0.9199   0.00944   0.00387  -0.1165   0.5883   1.0000
   3.500   0.9687   0.01021   0.00438  -0.1150   0.5180   1.0000
   4.000   1.0115   0.01154   0.00509  -0.1128   0.3752   1.0000
   4.500   1.0502   0.01369   0.00633  -0.1105   0.1931   1.0000
   5.000   1.0879   0.01616   0.00797  -0.1080   0.0473   1.0000
   5.500   1.1279   0.01836   0.01012  -0.1052   0.0248   1.0000
   6.000   1.1651   0.02074   0.01273  -0.1018   0.0216   1.0000
   6.500   1.2021   0.02318   0.01537  -0.0985   0.0185   1.0000
   7.000   1.2386   0.02650   0.01895  -0.0952   0.0171   1.0000
   7.500   1.2786   0.03093   0.02378  -0.0923   0.0167   1.0000
   8.000   1.3122   0.03646   0.02982  -0.0891   0.0156   1.0000
   8.500   1.3281   0.04651   0.04116  -0.0818   0.0192   1.0000
