  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.094 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1661   0.01926   0.01024  -0.0880   1.0000   0.2703
  -1.500   0.2221   0.01903   0.01069  -0.0895   1.0000   0.4401
  -1.000   0.2974   0.01793   0.01077  -0.0937   0.9867   1.0000
  -0.500   0.3884   0.01848   0.01095  -0.1017   0.9670   1.0000
   0.000   0.4711   0.01885   0.01116  -0.1078   0.9449   1.0000
   0.500   0.5580   0.01895   0.01122  -0.1142   0.9251   1.0000
   1.000   0.6347   0.01899   0.01133  -0.1184   0.9017   1.0000
   1.500   0.7200   0.01819   0.01068  -0.1227   0.8777   1.0000
   2.000   0.7915   0.01738   0.01004  -0.1237   0.8476   1.0000
   2.500   0.8553   0.01685   0.00972  -0.1232   0.8154   1.0000
   3.000   0.9137   0.01652   0.00959  -0.1217   0.7782   1.0000
   3.500   0.9675   0.01646   0.00970  -0.1193   0.7344   1.0000
   4.000   1.0161   0.01645   0.00984  -0.1158   0.6732   1.0000
   4.500   1.0599   0.01667   0.01005  -0.1114   0.5852   1.0000
   5.000   1.0873   0.01818   0.01058  -0.1047   0.3845   1.0000
   5.500   1.1034   0.02252   0.01338  -0.0986   0.1447   1.0000
   6.000   1.1223   0.02761   0.01760  -0.0922   0.0663   1.0000
   6.500   1.1645   0.03252   0.02250  -0.0894   0.0533   1.0000
   7.000   1.2133   0.03693   0.02742  -0.0874   0.0464   1.0000
   7.500   1.2580   0.04350   0.03477  -0.0848   0.0449   1.0000
   8.000   1.2811   0.05160   0.04400  -0.0796   0.0457   1.0000
   8.500   1.2826   0.06046   0.05390  -0.0731   0.0466   1.0000
   9.000   1.2638   0.07014   0.06439  -0.0663   0.0491   1.0000
   9.500   1.2348   0.07953   0.07420  -0.0603   0.0515   1.0000
  10.000   1.0743   0.07867   0.07385  -0.0415   0.0513   1.0000
  10.500   1.0403   0.09091   0.08627  -0.0408   0.0532   1.0000
