  
       XFOIL         Version 6.99
  
 Calculated polar for: A18 (original)                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.117 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1997   0.01768   0.00938  -0.0941   0.9919   0.2783
  -1.500   0.2874   0.01691   0.00948  -0.1014   0.9803   0.4979
  -1.000   0.3633   0.01583   0.00925  -0.1051   0.9655   1.0000
  -0.500   0.4426   0.01594   0.00912  -0.1101   0.9453   1.0000
   0.000   0.5256   0.01582   0.00890  -0.1156   0.9273   1.0000
   0.500   0.6092   0.01550   0.00857  -0.1208   0.9107   1.0000
   1.000   0.6816   0.01498   0.00812  -0.1230   0.8859   1.0000
   1.500   0.7499   0.01429   0.00751  -0.1237   0.8571   1.0000
   2.000   0.8112   0.01393   0.00724  -0.1232   0.8259   1.0000
   2.500   0.8659   0.01389   0.00729  -0.1216   0.7880   1.0000
   3.000   0.9195   0.01400   0.00750  -0.1198   0.7470   1.0000
   3.500   0.9705   0.01422   0.00779  -0.1176   0.6977   1.0000
   4.000   1.0175   0.01451   0.00810  -0.1144   0.6274   1.0000
   4.500   1.0586   0.01528   0.00854  -0.1103   0.5172   1.0000
   5.000   1.0853   0.01756   0.00960  -0.1049   0.2763   1.0000
   5.500   1.1030   0.02225   0.01277  -0.0991   0.0788   1.0000
   6.000   1.1295   0.02628   0.01670  -0.0939   0.0515   1.0000
   6.500   1.1677   0.03023   0.02067  -0.0908   0.0420   1.0000
   7.000   1.2174   0.03513   0.02598  -0.0890   0.0384   1.0000
   7.500   1.2607   0.04103   0.03266  -0.0862   0.0367   1.0000
   8.000   1.2891   0.04749   0.03992  -0.0821   0.0352   1.0000
   8.500   1.2930   0.05727   0.05084  -0.0753   0.0382   1.0000
   9.000   1.2991   0.06738   0.06149  -0.0705   0.0423   1.0000
   9.500   1.1761   0.06583   0.06069  -0.0496   0.0424   1.0000
  10.000   1.1061   0.07352   0.06897  -0.0419   0.0434   1.0000
  10.500   1.0409   0.08417   0.08001  -0.0409   0.0436   1.0000
  11.000   0.9756   0.09676   0.09288  -0.0448   0.0435   1.0000
  11.500   0.8636   0.12114   0.11743  -0.0591   0.0509   1.0000
  12.000   1.0515   0.16429   0.16039  -0.0909   0.0925   1.0000
  12.500   1.0142   0.17852   0.17444  -0.1090   0.0858   1.0000
  13.000   1.0362   0.18565   0.18162  -0.1074   0.0807   1.0000
  13.500   1.0282   0.19716   0.19302  -0.1171   0.0770   1.0000
  14.000   1.0360   0.20550   0.20134  -0.1220   0.0708   1.0000
  14.500   1.0689   0.21565   0.21160  -0.1164   0.0666   1.0000
  15.000   1.0588   0.22306   0.21890  -0.1301   0.0648   1.0000
