4.202319812742946747e-02,2.694245229690134247e-02
2.694245229690134247e-02,1.507134876425250680e-02
1.507134876425250680e-02,6.926106956272798376e-03
6.926106956272798376e-03,2.859492517245071364e-03
2.859492517245071364e-03,3.045540965597670624e-03
3.045540965597670624e-03,7.472113467755447935e-03
7.472113467755447935e-03,1.594160297739380394e-02
1.594160297739380394e-02,2.807975218186868627e-02
2.807975218186868627e-02,4.335218991370957259e-02
4.335218991370957259e-02,6.108795544073308131e-02
6.108795544073308131e-02,8.050897507874657522e-02
8.050897507874657522e-02,1.007641961854742613e-01
1.007641961854742613e-01,1.209668810962532676e-01
1.209668810962532676e-01,1.402334267552129698e-01
1.402334267552129698e-01,1.577220106022063639e-01
1.577220106022063639e-01,1.726693724798321616e-01
1.726693724798321616e-01,1.844241254535624042e-01
1.844241254535624042e-01,1.924751417852549329e-01
1.924751417852549329e-01,1.964737770921485271e-01
1.964737770921485271e-01,1.962489664169636550e-01
1.962489664169636550e-01,1.918145386383991180e-01
1.918145386383991180e-01,1.833684366471892146e-01
1.833684366471892146e-01,1.712838850584564310e-01
1.712838850584564310e-01,1.560928994140733383e-01
1.560928994140733383e-01,1.384628654461133035e-01
1.384628654461133035e-01,1.191672194041725058e-01
1.191672194041725058e-01,9.905151749705214115e-02
9.905151749705214115e-02,7.899638296234887114e-02
7.899638296234887114e-02,5.987895444103372156e-02
5.987895444103372156e-02,4.253452334779829480e-02
4.253452334779829480e-02,2.772003805929341980e-02
2.772003805929341980e-02,1.608106949319557111e-02
1.608106949319557111e-02,8.123679732469371584e-03
8.123679732469371584e-03,4.192419516319337291e-03
4.192419516319337291e-03,4.455411172780282536e-03
4.455411172780282536e-03,8.897162735719763016e-03
8.897162735719763016e-03,1.731942020698380713e-02
1.731942020698380713e-02,2.935001303791992533e-02
2.935001303791992533e-02,4.445929831802078458e-02
4.445929831802078458e-02,6.198347716114754880e-02
6.198347716114754880e-02,8.115375687696575746e-02
8.115375687696575746e-02,1.011300777944166424e-01
1.011300777944166424e-01,1.210379251640323478e-01
1.210379251640323478e-01,1.400066130330124003e-01
1.400066130330124003e-01,1.572073641402285948e-01
1.572073641402285948e-01,1.718895203992897303e-01
1.718895203992897303e-01,1.834133018961918160e-01
1.834133018961918160e-01,1.912776848082731740e-01
1.912776848082731740e-01,1.951421835174117492e-01
1.951421835174117492e-01,1.948415899846180632e-01
1.948415899846180632e-01,1.903930324111589578e-01
1.903930324111589578e-01,1.819950517795680123e-01
1.819950517795680123e-01,1.700187442981072605e-01
1.700187442981072605e-01,1.549913647676563477e-01
1.549913647676563477e-01,1.375731152750136466e-01
1.375731152750136466e-01,1.185281410003805186e-01
1.185281410003805186e-01,9.869100733214737631e-02
9.869100733214737631e-02,7.893012891160472444e-02
7.893012891160472444e-02,6.010975314543745562e-02
6.010975314543745562e-02,4.305216241660952958e-02
4.305216241660952958e-02,2.850174806323461929e-02
2.850174806323461929e-02,1.709252573838718203e-02
1.709252573838718203e-02,9.320509731285439581e-03
9.320509731285439581e-03,5.522149937762635408e-03
5.522149937762635408e-03,5.859768830616757240e-03
5.859768830616757240e-03,1.031462869848799591e-02
1.031462869848799591e-02,1.868792506651673069e-02
1.868792506651673069e-02,3.060965523435758839e-02
3.060965523435758839e-02,4.555496645640257081e-02
4.555496645640257081e-02,6.286726150762567134e-02
6.286726150762567134e-02,8.178704450303639351e-02
8.178704450303639351e-02,1.014852397367323883e-01
1.014852397367323883e-01,1.210995218745221369e-01
1.210995218745221369e-01,1.397720655231252107e-01
1.397720655231252107e-01,1.566870616471706945e-01
1.566870616471706945e-01,1.711063600940957996e-01
1.711063600940957996e-01,1.824016810311927250e-01
1.824016810311927250e-01,1.900819896751218541e-01
1.900819896751218541e-01,1.938148416065948176e-01
1.938148416065948176e-01,1.934407708395709802e-01
1.934407708395709802e-01,1.889800980192637703e-01
1.889800980192637703e-01,1.806318682677657828e-01
1.806318682677657828e-01,1.687649727259844246e-01
1.687649727259844246e-01,1.539018496739676944e-01
1.539018496739676944e-01,1.366954852991922043e-01
1.366954852991922043e-01,1.179007265609034738e-01
1.179007265609034738e-01,9.834116641006369897e-02
9.834116641006369897e-02,7.887305407251458955e-02
7.887305407251458955e-02,6.034781182334800209e-02
6.034781182334800209e-02,4.357479910447712573e-02
4.357479910447712573e-02,2.928595243275344817e-02
2.928595243275344817e-02,1.810384592477569388e-02
1.810384592477569388e-02,1.051456615321123833e-02
1.051456615321123833e-02,6.846583123032171092e-03
6.846583123032171092e-03,7.256535743091846458e-03
7.256535743091846458e-03,1.172254684058834928e-02
1.172254684058834928e-02,2.004535282945338337e-02
2.004535282945338337e-02,3.185719105589389366e-02
3.185719105589389366e-02,4.663804857997472242e-02
4.663804857997472242e-02,6.373855454806770515e-02
6.373855454806770515e-02,8.240850841712624164e-02
8.240850841712624164e-02,1.018297907573722100e-01
1.018297907573722100e-01,1.211522128818439542e-01
1.211522128818439542e-01,1.395307344074820932e-01
1.395307344074820932e-01,1.561624195429033024e-01
1.561624195429033024e-01,1.703215159064295214e-01
1.703215159064295214e-01,1.813911233660421840e-01
1.813911233660421840e-01,1.888900710316465947e-01
1.888900710316465947e-01,1.924938314653582561e-01
1.924938314653582561e-01,1.920485631225552214e-01
1.920485631225552214e-01,1.875776734880867658e-01
1.875776734880867658e-01,1.792806231043275744e-01
1.792806231043275744e-01,1.675240303401855646e-01
1.675240303401855646e-01,1.528254734546931060e-01
1.528254734546931060e-01,1.358307055408225217e-01
1.358307055408225217e-01,1.172852853574255366e-01
1.172852853574255366e-01,9.800187032854547342e-02
9.800187032854547342e-02,7.882460651209319269e-02
7.882460651209319269e-02,6.059217592132407765e-02
6.059217592132407765e-02,4.410111879098128906e-02
4.410111879098128906e-02,3.007103477969944039e-02
3.007103477969944039e-02,1.911318335512027233e-02
1.911318335512027233e-02,1.170385344940350070e-02
1.170385344940350070e-02,8.163662533157423074e-03
8.163662533157423074e-03,8.643684776126245306e-03
8.643684776126245306e-03,1.311900838594784457e-02
1.311900838594784457e-02,2.138999668342153604e-02
2.138999668342153604e-02,3.309119024810576459e-02
3.309119024810576459e-02,4.770745331320206534e-02
4.770745331320206534e-02,6.459665111646598068e-02
6.459665111646598068e-02,8.301785994948837621e-02
8.301785994948837621e-02,1.021638706246129208e-01
1.021638706246129208e-01,1.211965594964523052e-01
1.211965594964523052e-01,1.392835771413235280e-01
1.392835771413235280e-01,1.556347486770570110e-01
1.556347486770570110e-01,1.695365938860045052e-01
1.695365938860045052e-01,1.803834590967141882e-01
1.803834590967141882e-01,1.877039024516212462e-01
1.877039024516212462e-01,1.911811831282778651e-01
1.911811831282778651e-01,1.906669640932236731e-01
1.906669640932236731e-01,1.861876356725780668e-01
1.861876356725780668e-01,1.779429905625047326e-01
1.779429905625047326e-01,1.662973157080926689e-01
1.662973157080926689e-01,1.517632980954422284e-01
1.517632980954422284e-01,1.349794554272473190e-01
1.349794554272473190e-01,1.166820851732490172e-01
1.166820851732490172e-01,9.767296427700332406e-02
9.767296427700332406e-02,7.878421645771999104e-02
7.878421645771999104e-02,6.084188654659686279e-02
6.084188654659686279e-02,4.462981634387062219e-02
4.462981634387062219e-02,3.085540173405736109e-02
3.085540173405736109e-02,2.011872696595184973e-02
2.011872696595184973e-02,1.288642282532115324e-02
1.288642282532115324e-02,9.471387490839339174e-03
9.471387490839339174e-03,1.001925132024726606e-02
1.001925132024726606e-02,1.450217097743036754e-02
1.450217097743036754e-02,2.272021715926261787e-02
2.272021715926261787e-02,3.431028778545816560e-02
3.431028778545816560e-02,4.876214942507839378e-02
4.876214942507839378e-02,6.544089834067846889e-02
6.544089834067846889e-02,8.361485243805460987e-02
8.361485243805460987e-02,1.024876488365755178e-01
1.024876488365755178e-01,1.212331390269864584e-01
1.212331390269864584e-01,1.390315526007452340e-01
1.390315526007452340e-01,1.551053465486459670e-01
1.551053465486459670e-01,1.687531724320851523e-01
1.687531724320851523e-01,1.793804775905426252e-01
1.793804775905426252e-01,1.865254052283200070e-01
1.865254052283200070e-01,1.898788651555796125e-01
1.898788651555796125e-01,1.892979030350705194e-01
1.892979030350705194e-01,1.848117899577580991e-01
1.848117899577580991e-01,1.766205731426319647e-01
1.766205731426319647e-01,1.650861585521565811e-01
1.650861585521565811e-01,1.507163227905634062e-01
1.507163227905634062e-01,1.341423605267434704e-01
1.341423605267434704e-01,1.160913513643643119e-01
1.160913513643643119e-01,9.735426445417506847e-02
9.735426445417506847e-02,7.875129999865765340e-02
7.875129999865765340e-02,6.109598627934614834e-02
6.109598627934614834e-02,4.515960377671114634e-02
4.515960377671114634e-02,3.163749210139234214e-02
3.163749210139234214e-02,2.111871157465775029e-02
2.111871157465775029e-02,1.406038312108917609e-02
1.406038312108917609e-02,1.076782421187004457e-02
1.076782421187004457e-02,1.138134398636915512e-02
1.138134398636915512e-02,1.587026856730686108e-02
1.587026856730686108e-02,2.403445078419083614e-02
2.403445078419083614e-02,3.551319091170668241e-02
3.551319091170668241e-02,4.980117095420221601e-02
4.980117095420221601e-02,6.627069863548296080e-02
6.627069863548296080e-02,8.419928196780369911e-02
8.419928196780369911e-02,1.028013230852307808e-01
1.028013230852307808e-01,1.212625410476564775e-01
1.212625410476564775e-01,1.387756153287065253e-01
1.387756153287065253e-01,1.545754897942450690e-01
1.545754897942450690e-01,1.679727933635981885e-01
1.679727933635981885e-01,1.783839174388966164e-01
1.783839174388966164e-01,1.853564378532770729e-01
1.853564378532770729e-01,1.885887740045923966e-01
1.885887740045923966e-01,1.879432309885686880e-01
1.879432309885686880e-01,1.834518608041964816e-01
1.834518608041964816e-01,1.753148933424686362e-01
1.753148933424686362e-01,1.638918131014739654e-01
1.638918131014739654e-01,1.496854791607192259e-01
1.496854791607192259e-01,1.333199898330582611e-01
1.333199898330582611e-01,1.155132663196740128e-01
1.155132663196740128e-01,9.704555971618733512e-02
9.704555971618733512e-02,7.872526283751181408e-02
7.872526283751181408e-02,6.135352485077129325e-02
6.135352485077129325e-02,4.568921759271141192e-02
4.568921759271141192e-02,3.241578553949209240e-02
3.241578553949209240e-02,2.211142749900162074e-02
2.211142749900162074e-02,1.522391094449150606e-02
1.522391094449150606e-02,1.205111600190456045e-02
1.205111600190456045e-02,1.272815441633678990e-02
1.272815441633678990e-02,1.722162041112840214e-02
1.722162041112840214e-02,2.533121786702272060e-02
2.533121786702272060e-02,3.669868538008762282e-02
3.669868538008762282e-02,5.082362163763548546e-02
5.082362163763548546e-02,6.708551213530450363e-02
6.708551213530450363e-02,8.477098771176050374e-02
8.477098771176050374e-02,1.031051175029299299e-01
1.031051175029299299e-01,1.212853636400899882e-01
1.212853636400899882e-01,1.385167099499364785e-01
1.385167099499364785e-01,1.540464270333045671e-01
1.540464270333045671e-01,1.671969535199917534e-01
1.671969535199917534e-01,1.773954571917168432e-01
1.773954571917168432e-01,1.841987862986029234e-01
1.841987862986029234e-01,1.873127242914091606e-01
1.873127242914091606e-01,1.866047114220149572e-01
1.866047114220149572e-01,1.821094832371694117e-01
1.821094832371694117e-01,1.740273863351224359e-01
1.740273863351224359e-01,1.627154522741169618e-01
1.627154522741169618e-01,1.486716271868407935e-01
1.486716271868407935e-01,1.325128536192654860e-01
1.325128536192654860e-01,1.149479693171445854e-01
1.149479693171445854e-01,9.674661342841883727e-02
9.674661342841883727e-02,7.870550404308006287e-02
7.870550404308006287e-02,6.161356461881507124e-02
6.161356461881507124e-02,4.621742573024299056e-02
4.621742573024299056e-02,3.318881065729643864e-02
3.318881065729643864e-02,2.309522944418461454e-02
2.309522944418461454e-02,1.637525994846270039e-02
1.637525994846270039e-02,1.331949251206601681e-02
1.331949251206601681e-02,1.405796610805058744e-02
1.405796610805058744e-02,1.855463907554912029e-02
1.855463907554912029e-02,2.660912934062446833e-02
2.660912934062446833e-02,3.786564083619349541e-02
3.786564083619349541e-02,5.182867860656491243e-02
5.182867860656491243e-02,6.788485855118905898e-02
6.788485855118905898e-02,8.532985188013698929e-02
8.532985188013698929e-02,1.033992807194608760e-01
1.033992807194608760e-01,1.213022096575750164e-01
1.213022096575750164e-01,1.382557658202537842e-01
1.382557658202537842e-01,1.535193721506074305e-01
1.535193721506074305e-01,1.664270969835793257e-01
1.664270969835793257e-01,1.764167068712018671e-01
1.764167068712018671e-01,1.830541552022945107e-01
1.830541552022945107e-01,1.860524400398703981e-01
1.860524400398703981e-01,1.852840119305690647e-01
1.852840119305690647e-01,1.807861953593878634e-01
1.807861953593878634e-01,1.727593936204159519e-01
1.727593936204159519e-01,1.615581627392847219e-01
1.615581627392847219e-01,1.476755518907332532e-01
1.476755518907332532e-01,1.317214018713050716e-01
1.317214018713050716e-01,1.143955567661389117e-01
1.143955567661389117e-01,9.645716549197465295e-02
9.645716549197465295e-02,7.869141975751751950e-02
7.869141975751751950e-02,6.187518577893116878e-02
6.187518577893116878e-02,4.674303403489317443e-02
4.674303403489317443e-02,3.395515245194265230e-02
3.395515245194265230e-02,2.406854456814733201e-02
2.406854456814733201e-02,1.751276916271847506e-02
1.751276916271847506e-02,1.457127796603047143e-02
1.457127796603047143e-02,1.536916217469655455e-02
1.536916217469655455e-02,1.986783739001937721e-02
1.986783739001937721e-02,2.786689260488695030e-02
2.786689260488695030e-02,3.901301530261833128e-02
3.901301530261833128e-02,5.281559532523108502e-02
5.281559532523108502e-02,6.866831844666643203e-02
6.866831844666643203e-02,8.587579929048741456e-02
8.587579929048741456e-02,1.036840837598076992e-01
1.036840837598076992e-01,1.213136830576477254e-01
1.213136830576477254e-01,1.379936919697102304e-01
1.379936919697102304e-01,1.529954980858596603e-01
1.529954980858596603e-01,1.656646080006480282e-01
1.656646080006480282e-01,1.754492003456289417e-01
1.754492003456289417e-01,1.819241600375098022e-01
1.819241600375098022e-01,1.848095469951879233e-01
1.848095469951879233e-01,1.839826970337136713e-01
1.839826970337136713e-01,1.794834319473768702e-01
1.794834319473768702e-01,1.715121576970659589e-01
1.715121576970659589e-01,1.604209408919811952e-01
1.604209408919811952e-01,1.466979607791362994e-01
1.466979607791362994e-01,1.309460233015817821e-01
1.309460233015817821e-01,1.138560828201083397e-01
1.138560828201083397e-01,9.617693451374392799e-02
9.617693451374392799e-02,7.868240681321411745e-02
7.868240681321411745e-02,6.213749125394504857e-02
6.213749125394504857e-02,4.726489219349126053e-02
4.726489219349126053e-02,3.471345901381088506e-02
3.471345901381088506e-02,2.502987965271739890e-02
2.502987965271739890e-02,1.863487030818043733e-02
1.863487030818043733e-02,1.580489829151797421e-02
1.580489829151797421e-02,1.666023197826492497e-02
1.666023197826492497e-02,2.115983429238703362e-02
2.115983429238703362e-02,2.910331633224146064e-02
2.910331633224146064e-02,4.013985874087934447e-02
4.013985874087934447e-02,5.378370376301191275e-02
5.378370376301191275e-02,6.943553393700747922e-02
6.943553393700747922e-02,8.640879657750713538e-02
8.640879657750713538e-02,1.039598178143282536e-01
1.039598178143282536e-01,1.213203853460942810e-01
1.213203853460942810e-01,1.377313723918314747e-01
1.377313723918314747e-01,1.524759311893237879e-01
1.524759311893237879e-01,1.649108046640663794e-01
1.649108046640663794e-01,1.744943886269172406e-01
1.744943886269172406e-01,1.808103203273589976e-01
1.808103203273589976e-01,1.835855660589019722e-01
1.835855660589019722e-01,1.827022221204534225e-01
1.827022221204534225e-01,1.782025191713047518e-01
1.782025191713047518e-01,1.702868177842913333e-01
1.702868177842913333e-01,1.593046897565555120e-01
1.593046897565555120e-01,1.457394820547517345e-01
1.457394820547517345e-01,1.301870449333846769e-01
1.301870449333846769e-01,1.133295603383471517e-01
1.133295603383471517e-01,9.590562008787648085e-02
9.590562008787648085e-02,7.867786621804961911e-02
7.867786621804961911e-02,6.239961121462425653e-02
6.239961121462425653e-02,4.778189907703775385e-02
4.778189907703775385e-02,3.546244744437614116e-02
3.546244744437614116e-02,2.597782732591498445e-02
2.597782732591498445e-02,1.974009404254574440e-02
1.974009404254574440e-02,1.701888710993751386e-02
1.701888710993751386e-02,1.792977659856084816e-02
1.792977659856084816e-02,2.242935953874145016e-02
2.242935953874145016e-02,3.031731421639587143e-02
3.031731421639587143e-02,4.124531568233367335e-02
4.124531568233367335e-02,5.473241580260176931e-02
5.473241580260176931e-02,7.018620882567606911e-02
7.018620882567606911e-02,8.692885106625704295e-02
8.692885106625704295e-02,1.042267919137765952e-01
1.042267919137765952e-01,1.213229121717689790e-01
1.213229121717689790e-01,1.374696617232873674e-01
1.374696617232873674e-01,1.519617461905816425e-01
1.519617461905816425e-01,1.641669334049175588e-01
1.641669334049175588e-01,1.735536341376204272e-01
1.735536341376204272e-01,1.797140539469223863e-01
1.797140539469223863e-01,1.823819078809913452e-01
1.823819078809913452e-01,1.814439285705784777e-01
1.814439285705784777e-01,1.769446704578855056e-01
1.769446704578855056e-01,1.690844066030184334e-01
1.690844066030184334e-01,1.582102168194833847e-01
1.582102168194833847e-01,1.448006635850170309e-01
1.448006635850170309e-01,1.294447322379788101e-01
1.294447322379788101e-01,1.128159621707340299e-01
1.128159621707340299e-01,9.564290515612089427e-02
9.564290515612089427e-02,7.867720647173649662e-02
7.867720647173649662e-02,6.266070719078835338e-02
6.266070719078835338e-02,4.829300745153058960e-02
4.829300745153058960e-02,3.620090894707521378e-02
3.620090894707521378e-02,2.691107129873007708e-02
2.691107129873007708e-02,2.082707510518333471e-02
2.082707510518333471e-02,1.821189055871799689e-02
1.821189055871799689e-02,1.917651311972495831e-02
1.917651311972495831e-02,2.367525726775959738e-02
2.367525726775959738e-02,3.150790766310880564e-02
3.150790766310880564e-02,4.232862693540250659e-02
4.232862693540250659e-02,5.566122389956880412e-02
5.566122389956880412e-02,7.092010820029293061e-02
7.092010820029293061e-02,8.743600933698268685e-02
8.743600933698268685e-02,1.044853305416660189e-01
1.044853305416660189e-01,1.213218501072973465e-01
1.213218501072973465e-01,1.372093813498894144e-01
1.372093813498894144e-01,1.514539618152913325e-01
1.514539618152913325e-01,1.634341643252394949e-01
1.634341643252394949e-01,1.726282059750871845e-01
1.726282059750871845e-01,1.786366725345176487e-01
1.786366725345176487e-01,1.811998686244022105e-01
1.811998686244022105e-01,1.802090400598168884e-01
1.802090400598168884e-01,1.757109834964378225e-01
1.757109834964378225e-01,1.679058482090879378e-01
1.679058482090879378e-01,1.571382327766365494e-01
1.571382327766365494e-01,1.438819726075502015e-01
1.438819726075502015e-01,1.287192897980649064e-01
1.287192897980649064e-01,1.123152227354023563e-01
1.123152227354023563e-01,9.538845841480272925e-02
9.538845841480272925e-02,7.867984668047860175e-02
7.867984668047860175e-02,6.291997574141092175e-02
6.291997574141092175e-02,4.879722802798822784e-02
4.879722802798822784e-02,3.692771306675321497e-02
3.692771306675321497e-02,2.782839059749610267e-02
2.782839059749610267e-02,2.189455634898565539e-02
2.189455634898565539e-02,1.938267094105640409e-02
1.938267094105640409e-02,2.039927773635538677e-02
2.039927773635538677e-02,2.489648842886313385e-02
2.489648842886313385e-02,3.267422743905400162e-02
3.267422743905400162e-02,4.338913039101399000e-02
4.338913039101399000e-02,5.656970101989668154e-02
5.656970101989668154e-02,7.163705751809164302e-02
7.163705751809164302e-02,8.793035551324368537e-02
8.793035551324368537e-02,1.047357712157818144e-01
1.047357712157818144e-01,1.213177736459739170e-01
1.213177736459739170e-01,1.369513159660591950e-01
1.369513159660591950e-01,1.509535370725144376e-01
1.509535370725144376e-01,1.627135873887172735e-01
1.627135873887172735e-01,1.717192761829537950e-01
1.717192761829537950e-01,1.775793780151624091e-01
1.775793780151624091e-01,1.800406268975303092e-01
1.800406268975303092e-01,1.789986600371791525e-01
1.789986600371791525e-01,1.745024383697197090e-01
1.745024383697197090e-01,1.667519568543290032e-01
1.667519568543290032e-01,1.560893511663221656e-01
1.560893511663221656e-01,1.429837961404003266e-01
1.429837961404003266e-01,1.280108624642702642e-01
1.280108624642702642e-01,1.118272398561999947e-01
1.118272398561999947e-01,9.514193673715795607e-02
9.514193673715795607e-02,7.868521944223515197e-02
7.868521944223515197e-02,6.317665166099517560e-02
6.317665166099517560e-02,4.929363283512541716e-02
4.929363283512541716e-02,3.764181106831179791e-02
3.764181106831179791e-02,2.872866279018197744e-02
2.872866279018197744e-02,2.294139166536657282e-02
2.294139166536657282e-02,2.053010921695817836e-02
2.053010921695817836e-02,2.159702770017528362e-02
2.159702770017528362e-02,2.609213210125403692e-02
2.609213210125403692e-02,3.381551431065267510e-02
3.381551431065267510e-02,4.442626096142742592e-02
4.442626096142742592e-02,5.745749989229760601e-02
5.745749989229760601e-02,7.233694121735931293e-02
7.233694121735931293e-02,8.841200930777756706e-02
8.841200930777756706e-02,1.049784620694508980e-01
1.049784620694508980e-01,1.213112424399866857e-01
1.213112424399866857e-01,1.366962106061532234e-01
1.366962106061532234e-01,1.504613682232280036e-01
1.504613682232280036e-01,1.620062094714758705e-01
1.620062094714758705e-01,1.708279170234540678e-01
1.708279170234540678e-01,1.765432602212231306e-01
1.765432602212231306e-01,1.789052418317488846e-01
1.789052418317488846e-01,1.778137703446923679e-01
1.778137703446923679e-01,1.733198967742010099e-01
1.733198967742010099e-01,1.656234368362535514e-01
1.656234368362535514e-01,1.550640888468098610e-01
1.550640888468098610e-01,1.421064420557814068e-01
1.421064420557814068e-01,1.273195369652886932e-01
1.273195369652886932e-01,1.113518768244353835e-01
1.113518768244353835e-01,9.490298758127645173e-02
9.490298758127645173e-02,7.869277348005983275e-02
7.869277348005983275e-02,6.343001070811468689e-02
6.343001070811468689e-02,4.978135790989181297e-02
4.978135790989181297e-02,3.834223845940507025e-02
3.834223845940507025e-02,2.961086622101202770e-02
2.961086622101202770e-02,2.396654782587771815e-02
2.396654782587771815e-02,2.165320636709447411e-02
2.165320636709447411e-02,2.276884214545428498e-02
2.276884214545428498e-02,2.726138574697838102e-02
2.726138574697838102e-02,3.493111871900200782e-02
3.493111871900200782e-02,4.543954969940414146e-02
4.543954969940414146e-02,5.832435162077187485e-02
5.832435162077187485e-02,7.301970089675047237e-02
7.301970089675047237e-02,8.888112386232160933e-02
8.888112386232160933e-02,1.052137594612915644e-01
1.052137594612915644e-01,1.213027987997744445e-01
1.213027987997744445e-01,1.364447681574164906e-01
1.364447681574164906e-01,1.499782864291309969e-01
1.499782864291309969e-01,1.613129522613385713e-01
1.613129522613385713e-01,1.699550992285218942e-01
1.699550992285218942e-01,1.755292955787178810e-01
1.755292955787178810e-01,1.777946522642933069e-01
1.777946522642933069e-01,1.766552309334189497e-01
1.766552309334189497e-01,1.721641022793215792e-01
1.721641022793215792e-01,1.645208832838772062e-01
1.645208832838772062e-01,1.540628672662393839e-01
1.540628672662393839e-01,1.412501407680138432e-01
1.412501407680138432e-01,1.266453439275733173e-01
1.266453439275733173e-01,1.108889646481657776e-01
1.108889646481657776e-01,9.467125135600489017e-02
9.467125135600489017e-02,7.870197600641916369e-02
7.870197600641916369e-02,6.367937185055645710e-02
6.367937185055645710e-02,5.025960531219367255e-02
5.025960531219367255e-02,3.902811667529509920e-02
3.902811667529509920e-02,3.047408128265553795e-02
3.047408128265553795e-02,2.496910527957352244e-02
2.496910527957352244e-02,2.275108367683476018e-02
2.275108367683476018e-02,2.391392184667943954e-02
2.391392184667943954e-02,2.840356445526998064e-02
2.840356445526998064e-02,3.602049954930196252e-02
3.602049954930196252e-02,4.642862215456672326e-02
4.642862215456672326e-02,5.917006371014076060e-02
5.917006371014076060e-02,7.368533310854073759e-02
7.368533310854073759e-02,8.933788341859254245e-02
8.933788341859254245e-02,1.054420256399978967e-01
1.054420256399978967e-01,1.212929654689985787e-01
1.212929654689985787e-01,1.361976473561839207e-01
1.361976473561839207e-01,1.495050560702859133e-01
1.495050560702859133e-01,1.606346509813440515e-01
1.606346509813440515e-01,1.691016911937107126e-01
1.691016911937107126e-01,1.745383468130412008e-01
1.745383468130412008e-01,1.767096769720008231e-01
1.767096769720008231e-01,1.755237806153925328e-01
1.755237806153925328e-01,1.710356815621936755e-01
1.710356815621936755e-01,1.634447838158304134e-01
1.634447838158304134e-01,1.530860144636893849e-01
1.530860144636893849e-01,1.404150474798850912e-01
1.404150474798850912e-01,1.259882602568581089e-01
1.259882602568581089e-01,1.104383044516003970e-01
1.104383044516003970e-01,9.444636371953030185e-02
9.444636371953030185e-02,7.871231480665007163e-02
7.871231480665007163e-02,6.392409902931378562e-02
6.392409902931378562e-02,5.072764448021149786e-02
5.072764448021149786e-02,3.969865395584995515e-02
3.969865395584995515e-02,3.131749076829354328e-02
3.131749076829354328e-02,2.594825795897857945e-02
2.594825795897857945e-02,2.382298200155653911e-02
2.382298200155653911e-02,2.503158797513364842e-02
2.503158797513364842e-02,2.951809924741492785e-02
2.951809924741492785e-02,3.708322206348033112e-02
3.708322206348033112e-02,4.739319603200595893e-02
4.739319603200595893e-02,5.999451756294452848e-02
5.999451756294452848e-02,7.433388681484147387e-02
7.433388681484147387e-02,8.978250085777804423e-02
8.978250085777804423e-02,1.056636264879791259e-01
1.056636264879791259e-01,1.212822436842966728e-01
1.212822436842966728e-01,1.359554612612686730e-01
1.359554612612686730e-01,1.490423737104228930e-01
1.490423737104228930e-01,1.599720539020924037e-01
1.599720539020924037e-01,1.682684590666938262e-01
1.682684590666938262e-01,1.735711636151329451e-01
1.735711636151329451e-01,1.756510158887651385e-01
1.756510158887651385e-01,1.744200387791244311e-01
1.744200387791244311e-01,1.699351465434207620e-01
1.699351465434207620e-01,1.623955209977776537e-01
1.623955209977776537e-01,1.521337677330725779e-01
1.521337677330725779e-01,1.396012449268851097e-01
