theta2_rad,w4_over_w2,MA,tau4_Nm,Ax,Ay,Bx,By,Cx,Cy,Dx,Dy
1.389473193265358,0.5441613493140096,1.8376902388613927,-0.18376902388613928,5.662113212858111,0.8806132132942741,5.66211321285811,0.8806132132942722,5.663628997456551,0.8803353141883681,5.663628997456552,0.8803353141883677
1.373888085576041,0.5436064807184948,1.8395660012704067,-0.18395660012704068,5.70302092857445,0.8885615431085805,5.703020928574449,0.8885615431085813,5.704533031125072,0.8882598888746065,5.704533031125074,0.8882598888746079
1.3583029778867244,0.5429570302251108,1.8417663725348554,-0.18417663725348554,5.747144311985525,0.8971958391885728,5.747144311985524,0.8971958391885717,5.74865247636185,0.8968704520354643,5.748652476361849,0.8968704520354653
1.3427178701974072,0.5422112099306986,1.8442997519874451,-0.18442997519874452,5.794598133302752,0.9065381859842807,5.794598133302753,0.9065381859842787,5.79610210492135,0.9061890880280881,5.796102104921347,0.9061890880280887
1.3271327625080906,0.5413671535503539,1.8471752366981893,-0.18471752366981894,5.845505437381018,0.9166125572625017,5.845505437381018,0.9166125572625031,5.847004963168672,0.9162397704043115,5.847004963168675,0.9162397704043121
1.3115476548187734,0.5404229088679102,1.8504026820306747,-0.1850402682030675,5.899998179024872,0.9274449519469163,5.8999981790248714,0.927444951946916,5.901493007387784,0.9270484977469418,5.9014930073877805,0.9270484977469422
1.2959625471294567,0.5393764379579835,1.8539927398124467,-0.18539927398124467,5.958217788899691,0.9390635216229475,5.958217788899693,0.9390635216229454,5.959707669683473,0.9386434211733665,5.9597076696834765,0.938643421173366
1.2803774394401397,0.5382256147434816,1.8579569099040374,-0.18579569099040374,6.020315831755546,0.9514987173693763,6.020315831755545,0.9514987173693776,6.021800516199162,0.95105499116543,6.021800516199162,0.9510549911654315
1.2647923317508223,0.5369682181122215,1.8623076120140298,-0.186230761201403,6.086454793223742,0.9647834623140445,6.086454793223745,0.9647834623140422,6.087934033912958,0.9643161301217926,6.087934033912959,0.964316130121793
1.2492072240615055,0.5356019312507954,1.867058241677158,-0.1867058241677158,6.1568088342874585,0.9789533233149328,6.156808834287458,0.9789533233149348,6.158282385098631,0.978462404038352,6.158282385098631,0.9784624040383519
