7.8081e-01,-2.9988e-01,-3.1579e-01,7.0662e-01,-3.9468e-01,-3.4737e-01,0
5.4941e-01,-3.7456e-01,-3.7895e-01,6.2290e-01,-3.1342e-01,-3.4737e-01,0
7.0662e-01,-3.9468e-01,-3.4737e-01,6.1407e-01,-4.7167e-01,-3.7895e-01,0
4.6465e-01,-4.1879e-01,-4.1053e-01,5.4941e-01,-3.7456e-01,-3.7895e-01,0
6.1407e-01,-4.7167e-01,-3.7895e-01,5.0734e-01,-5.2737e-01,-4.1053e-01,0
3.7247e-01,-4.4413e-01,-4.4211e-01,4.6465e-01,-4.1879e-01,-4.1053e-01,0
5.0734e-01,-5.2737e-01,-4.1053e-01,3.9126e-01,-5.5927e-01,-4.4211e-01,0
2.7702e-01,-4.4941e-01,-4.7368e-01,3.7247e-01,-4.4413e-01,-4.4211e-01,0
3.9126e-01,-5.5927e-01,-4.4211e-01,2.7106e-01,-5.6593e-01,-4.7368e-01,0
1.8260e-01,-4.3442e-01,-5.0526e-01,2.7702e-01,-4.4941e-01,-4.7368e-01,0
2.7106e-01,-5.6593e-01,-4.7368e-01,1.5216e-01,-5.4704e-01,-5.0526e-01,0
9.3483e-02,-3.9981e-01,-5.3684e-01,1.8260e-01,-4.3442e-01,-5.0526e-01,0
1.5216e-01,-5.4704e-01,-5.0526e-01,3.9942e-02,-5.0347e-01,-5.3684e-01,0
1.3686e-02,-3.4717e-01,-5.6842e-01,9.3483e-02,-3.9981e-01,-5.3684e-01,0
3.9942e-02,-5.0347e-01,-5.3684e-01,-6.0544e-02,-4.3717e-01,-5.6842e-01,0
-5.3189e-02,-2.7885e-01,-6.0000e-01,1.3686e-02,-3.4717e-01,-5.6842e-01,0
-6.0544e-02,-4.3717e-01,-5.6842e-01,-1.4476e-01,-3.5114e-01,-6.0000e-01,0
-1.0412e-01,-1.9795e-01,-6.3158e-01,-5.3189e-02,-2.7885e-01,-6.0000e-01,0
-1.4476e-01,-3.5114e-01,-6.0000e-01,-2.0890e-01,-2.4927e-01,-6.3158e-01,0
-1.3682e-01,-1.0811e-01,-6.6316e-01,-1.0412e-01,-1.9795e-01,-6.3158e-01,0
-2.0890e-01,-2.4927e-01,-6.3158e-01,-2.5007e-01,-1.3614e-01,-6.6316e-01,0
-1.4980e-01,-1.3400e-02,-6.9474e-01,-1.3682e-01,-1.0811e-01,-6.6316e-01,0
-2.5007e-01,-1.3614e-01,-6.6316e-01,-2.6642e-01,-1.6873e-02,-6.9474e-01,0
-1.4248e-01,8.1920e-02,-7.2632e-01,-1.4980e-01,-1.3400e-02,-6.9474e-01,0
-2.6642e-01,-1.6873e-02,-6.9474e-01,-2.5720e-01,1.0316e-01,-7.2632e-01,0
-1.1519e-01,1.7354e-01,-7.5789e-01,-1.4248e-01,8.1920e-02,-7.2632e-01,0
-2.5720e-01,1.0316e-01,-7.2632e-01,-2.2283e-01,2.1853e-01,-7.5789e-01,0
-6.9162e-02,2.5733e-01,-7.8947e-01,-1.1519e-01,1.7354e-01,-7.5789e-01,0
-2.2283e-01,2.1853e-01,-7.5789e-01,-1.6487e-01,3.2405e-01,-7.8947e-01,0
-6.4720e-03,3.2951e-01,-8.2105e-01,-6.9162e-02,2.5733e-01,-7.8947e-01,0
-1.6487e-01,3.2405e-01,-7.8947e-01,-8.5928e-02,4.1493e-01,-8.2105e-01,0
7.0050e-02,3.8681e-01,-8.5263e-01,-6.4720e-03,3.2951e-01,-8.2105e-01,0
-8.5928e-02,4.1493e-01,-8.2105e-01,1.0433e-02,4.8710e-01,-8.5263e-01,0
1.5695e-01,4.2666e-01,-8.8421e-01,7.0050e-02,3.8681e-01,-8.5263e-01,0
1.0433e-02,4.8710e-01,-8.5263e-01,1.1986e-01,5.3727e-01,-8.8421e-01,0
2.5031e-01,4.4725e-01,-9.1579e-01,1.5695e-01,4.2666e-01,-8.8421e-01,0
1.1986e-01,5.3727e-01,-8.8421e-01,2.3742e-01,5.6320e-01,-9.1579e-01,0
3.4591e-01,4.4765e-01,-9.4737e-01,2.5031e-01,4.4725e-01,-9.1579e-01,0
2.3742e-01,5.6320e-01,-9.1579e-01,3.5781e-01,5.6371e-01,-9.4737e-01,0
4.3943e-01,4.2785e-01,-9.7895e-01,3.4591e-01,4.4765e-01,-9.4737e-01,0
3.5781e-01,5.6371e-01,-9.4737e-01,4.7558e-01,5.3878e-01,-9.7895e-01,0
5.2667e-01,3.8874e-01,-1.0105e+00,4.3943e-01,4.2785e-01,-9.7895e-01,0
4.7558e-01,5.3878e-01,-9.7895e-01,5.8543e-01,4.8953e-01,-1.0105e+00,0
6.0367e-01,3.3209e-01,-1.0421e+00,5.2667e-01,3.8874e-01,-1.0105e+00,0
5.8543e-01,4.8953e-01,-1.0105e+00,6.8240e-01,4.1819e-01,-1.0421e+00,0
6.6697e-01,2.6045e-01,-1.0737e+00,6.0367e-01,3.3209e-01,-1.0421e+00,0
6.8240e-01,4.1819e-01,-1.0421e+00,7.6211e-01,3.2797e-01,-1.0737e+00,0
7.1371e-01,1.7705e-01,-1.1053e+00,6.6697e-01,2.6045e-01,-1.0737e+00,0
7.6211e-01,3.2797e-01,-1.0737e+00,8.2096e-01,2.2295e-01,-1.1053e+00,0
7.4177e-01,8.5664e-02,-1.1368e+00,7.1371e-01,1.7705e-01,-1.1053e+00,0
8.2096e-01,2.2295e-01,-1.1053e+00,8.5630e-01,1.0787e-01,-1.1368e+00,0
7.4990e-01,-9.5903e-03,-1.1684e+00,7.4177e-01,8.5664e-02,-1.1368e+00,0
8.5630e-01,1.0787e-01,-1.1368e+00,8.6654e-01,-1.2077e-02,-1.1684e+00,0
7.3772e-01,-1.0441e-01,-1.2000e+00,7.4990e-01,-9.5903e-03,-1.1684e+00,0
8.6654e-01,-1.2077e-02,-1.1684e+00,8.5120e-01,-1.3148e-01,-1.2000e+00,0
7.0579e-01,-1.9452e-01,-1.2316e+00,7.3772e-01,-1.0441e-01,-1.2000e+00,0
8.5120e-01,-1.3148e-01,-1.2000e+00,8.1099e-01,-2.4495e-01,-1.2316e+00,0
6.5554e-01,-2.7585e-01,-1.2632e+00,7.0579e-01,-1.9452e-01,-1.2316e+00,0
8.1099e-01,-2.4495e-01,-1.2316e+00,7.4771e-01,-3.4737e-01,-1.2632e+00,0
5.8924e-01,-3.4473e-01,-1.2947e+00,6.5554e-01,-2.7585e-01,-1.2632e+00,0
7.4771e-01,-3.4737e-01,-1.2632e+00,6.6423e-01,-4.3410e-01,-1.2947e+00,0
5.0989e-01,-3.9805e-01,-1.3263e+00,5.8924e-01,-3.4473e-01,-1.2947e+00,0
6.6423e-01,-4.3410e-01,-1.2947e+00,5.6431e-01,-5.0125e-01,-1.3263e+00,0
4.2107e-01,-4.3341e-01,-1.3579e+00,5.0989e-01,-3.9805e-01,-1.3263e+00,0
5.6431e-01,-5.0125e-01,-1.3263e+00,4.5246e-01,-5.4577e-01,-1.3579e+00,0
3.2679e-01,-4.4920e-01,-1.3895e+00,4.2107e-01,-4.3341e-01,-1.3579e+00,0
4.5246e-01,-5.4577e-01,-1.3579e+00,3.3373e-01,-5.6566e-01,-1.3895e+00,0
2.3129e-01,-4.4472e-01,-1.4211e+00,3.2679e-01,-4.4920e-01,-1.3895e+00,0
3.3373e-01,-5.6566e-01,-1.3895e+00,2.1348e-01,-5.6002e-01,-1.4211e+00,0
1.3890e-01,-4.2017e-01,-1.4526e+00,2.3129e-01,-4.4472e-01,-1.4211e+00,0
2.1348e-01,-5.6002e-01,-1.4211e+00,9.7131e-02,-5.2911e-01,-1.4526e+00,0
5.3775e-02,-3.7666e-01,-1.4842e+00,1.3890e-01,-4.2017e-01,-1.4526e+00,0
9.7131e-02,-5.2911e-01,-1.4526e+00,-1.0061e-02,-4.7431e-01,-1.4842e+00,0
-2.0235e-02,-3.1615e-01,-1.5158e+00,5.3775e-02,-3.7666e-01,-1.4842e+00,0
-1.0061e-02,-4.7431e-01,-1.4842e+00,-1.0326e-01,-3.9811e-01,-1.5158e+00,0
-7.9792e-02,-2.4137e-01,-1.5474e+00,-2.0235e-02,-3.1615e-01,-1.5158e+00,0
-1.0326e-01,-3.9811e-01,-1.5158e+00,-1.7826e-01,-3.0394e-01,-1.5474e+00,0
-1.2221e-01,-1.5569e-01,-1.5789e+00,-7.9792e-02,-2.4137e-01,-1.5474e+00,0
-1.7826e-01,-3.0394e-01,-1.5474e+00,-2.3167e-01,-1.9606e-01,-1.5789e+00,0
-1.4557e-01,-6.2990e-02,-1.6105e+00,-1.2221e-01,-1.5569e-01,-1.5789e+00,0
-2.3167e-01,-1.9606e-01,-1.5789e+00,-2.6109e-01,-7.9320e-02,-1.6105e+00,0
-1.4882e-01,3.2555e-02,-1.6421e+00,-1.4557e-01,-6.2990e-02,-1.6105e+00,0
-2.6109e-01,-7.9320e-02,-1.6105e+00,-2.6518e-01,4.0995e-02,-1.6421e+00,0
-1.3182e-01,1.2663e-01,-1.6737e+00,-1.4882e-01,3.2555e-02,-1.6421e+00,0
-2.6518e-01,4.0995e-02,-1.6421e+00,-2.4377e-01,1.5946e-01,-1.6737e+00,0
-9.5321e-02,2.1499e-01,-1.7053e+00,-1.3182e-01,1.2663e-01,-1.6737e+00,0
-2.4377e-01,1.5946e-01,-1.6737e+00,-1.9781e-01,2.7073e-01,-1.7053e+00,0
-4.0985e-02,2.9365e-01,-1.7368e+00,-9.5321e-02,2.1499e-01,-1.7053e+00,0
-1.9781e-01,2.7073e-01,-1.7053e+00,-1.2939e-01,3.6978e-01,-1.7368e+00,0
2.8740e-02,3.5905e-01,-1.7684e+00,-4.0985e-02,2.9365e-01,-1.7368e+00,0
-1.2939e-01,3.6978e-01,-1.7368e+00,-4.1586e-02,4.5214e-01,-1.7684e+00,0
1.1071e-01,4.0825e-01,-1.8000e+00,2.8740e-02,3.5905e-01,-1.7684e+00,0
-4.1586e-02,4.5214e-01,-1.7684e+00,6.1633e-02,5.1409e-01,-1.8000e+00,0
2.0122e-01,4.3902e-01,-1.8316e+00,1.1071e-01,4.0825e-01,-1.8000e+00,0
6.1633e-02,5.1409e-01,-1.8000e+00,1.7561e-01,5.5285e-01,-1.8316e+00,0
2.9619e-01,4.4998e-01,-1.8632e+00,2.0122e-01,4.3902e-01,-1.8316e+00,0
1.7561e-01,5.5285e-01,-1.8316e+00,2.9520e-01,5.6665e-01,-1.8632e+00,0
3.9133e-01,4.4063e-01,-1.8947e+00,2.9619e-01,4.4998e-01,-1.8632e+00,0
2.9520e-01,5.6665e-01,-1.8632e+00,4.1501e-01,5.5487e-01,-1.8947e+00,0
4.8235e-01,4.1140e-01,-1.9263e+00,3.9133e-01,4.4063e-01,-1.8947e+00,0
4.1501e-01,5.5487e-01,-1.8947e+00,5.2963e-01,5.1806e-01,-1.9263e+00,0
5.6514e-01,3.6359e-01,-1.9579e+00,4.8235e-01,4.1140e-01,-1.9263e+00,0
5.2963e-01,5.1806e-01,-1.9263e+00,6.3388e-01,4.5786e-01,-1.9579e+00,0
6.3596e-01,2.9938e-01,-1.9895e+00,5.6514e-01,3.6359e-01,-1.9579e+00,0
6.3388e-01,4.5786e-01,-1.9579e+00,7.2307e-01,3.7700e-01,-1.9895e+00,0
6.9162e-01,2.2165e-01,-2.0211e+00,6.3596e-01,2.9938e-01,-1.9895e+00,0
7.2307e-01,3.7700e-01,-1.9895e+00,7.9316e-01,2.7912e-01,-2.0211e+00,0
7.2961e-01,1.3392e-01,-2.0526e+00,6.9162e-01,2.2165e-01,-2.0211e+00,0
7.9316e-01,2.7912e-01,-2.0211e+00,8.4099e-01,1.6865e-01,-2.0526e+00,0
7.4821e-01,4.0151e-02,-2.0842e+00,7.2961e-01,1.3392e-01,-2.0526e+00,0
8.4099e-01,1.6865e-01,-2.0526e+00,8.6441e-01,5.0561e-02,-2.0842e+00,0
7.4657e-01,-5.5435e-02,-2.1158e+00,7.4821e-01,4.0151e-02,-2.0842e+00,0
8.6441e-01,5.0561e-02,-2.0842e+00,8.6235e-01,-6.9807e-02,-2.1158e+00,0
7.2478e-01,-1.4852e-01,-2.1474e+00,7.4657e-01,-5.5435e-02,-2.1158e+00,0
8.6235e-01,-6.9807e-02,-2.1158e+00,8.3491e-01,-1.8702e-01,-2.1474e+00,0
6.8383e-01,-2.3490e-01,-2.1789e+00,7.2478e-01,-1.4852e-01,-2.1474e+00,0
8.3491e-01,-1.8702e-01,-2.1474e+00,7.8334e-01,-2.9580e-01,-2.1789e+00,0
6.2554e-01,-3.1068e-01,-2.2105e+00,6.8383e-01,-2.3490e-01,-2.1789e+00,0
7.8334e-01,-2.9580e-01,-2.1789e+00,7.0994e-01,-3.9123e-01,-2.2105e+00,0
5.5257e-01,-3.7244e-01,-2.2421e+00,6.2554e-01,-3.1068e-01,-2.2105e+00,0
7.0994e-01,-3.9123e-01,-2.2105e+00,6.1805e-01,-4.6899e-01,-2.2421e+00,0
4.6819e-01,-4.1739e-01,-2.2737e+00,5.5257e-01,-3.7244e-01,-2.2421e+00,0
6.1805e-01,-4.6899e-01,-2.2421e+00,5.1180e-01,-5.2560e-01,-2.2737e+00,0
3.7623e-01,-4.4350e-01,-2.3053e+00,4.6819e-01,-4.1739e-01,-2.2737e+00,0
5.1180e-01,-5.2560e-01,-2.2737e+00,3.9599e-01,-5.5848e-01,-2.3053e+00,0
2.8082e-01,-4.4959e-01,-2.3368e+00,3.7623e-01,-4.4350e-01,-2.3053e+00,0
3.9599e-01,-5.5848e-01,-2.3053e+00,2.7585e-01,-5.6615e-01,-2.3368e+00,0
1.8628e-01,-4.3539e-01,-2.3684e+00,2.8082e-01,-4.4959e-01,-2.3368e+00,0
2.7585e-01,-5.6615e-01,-2.3368e+00,1.5680e-01,-5.4827e-01,-2.3684e+00,0
9.6876e-02,-4.0155e-01,-2.4000e+00,1.8628e-01,-4.3539e-01,-2.3684e+00,0
1.5680e-01,-5.4827e-01,-2.3684e+00,4.4214e-02,-5.0565e-01,-2.4000e+00,0
1.6636e-02,-3.4958e-01,-2.4316e+00,9.6876e-02,-4.0155e-01,-2.4000e+00,0
4.4214e-02,-5.0565e-01,-2.4000e+00,-5.6829e-02,-4.4021e-01,-2.4316e+00,0
-5.0815e-02,-2.8183e-01,-2.4632e+00,1.6636e-02,-3.4958e-01,-2.4316e+00,0
-5.6829e-02,-4.4021e-01,-2.4316e+00,-1.4177e-01,-3.5490e-01,-2.4632e+00,0
-1.0243e-01,-2.0136e-01,-2.4947e+00,-5.0815e-02,-2.8183e-01,-2.4632e+00,0
-1.4177e-01,-3.5490e-01,-2.4632e+00,-2.0677e-01,-2.5357e-01,-2.4947e+00,0
-1.3589e-01,-1.1181e-01,-2.5263e+00,-1.0243e-01,-2.0136e-01,-2.4947e+00,0
-2.0677e-01,-2.5357e-01,-2.4947e+00,-2.4890e-01,-1.4080e-01,-2.5263e+00,0
-1.4967e-01,-1.7208e-02,-2.5579e+00,-1.3589e-01,-1.1181e-01,-2.5263e+00,0
-2.4890e-01,-1.4080e-01,-2.5263e+00,-2.6625e-01,-2.1669e-02,-2.5579e+00,0
-1.4316e-01,7.8170e-02,-2.5895e+00,-1.4967e-01,-1.7208e-02,-2.5579e+00,0
-2.6625e-01,-2.1669e-02,-2.5579e+00,-2.5805e-01,9.8436e-02,-2.5895e+00,0
-1.1665e-01,1.7002e-01,-2.6211e+00,-1.4316e-01,7.8170e-02,-2.5895e+00,0
-2.5805e-01,9.8436e-02,-2.5895e+00,-2.2466e-01,2.1410e-01,-2.6211e+00,0
-7.1328e-02,2.5420e-01,-2.6526e+00,-1.1665e-01,1.7002e-01,-2.6211e+00,0
-2.2466e-01,2.1410e-01,-2.6211e+00,-1.6760e-01,3.2010e-01,-2.6526e+00,0
-9.2512e-03,3.2690e-01,-2.6842e+00,-7.1328e-02,2.5420e-01,-2.6526e+00,0
-1.6760e-01,3.2010e-01,-2.6526e+00,-8.9427e-02,4.1165e-01,-2.6842e+00,0
6.6783e-02,3.8485e-01,-2.7158e+00,-9.2512e-03,3.2690e-01,-2.6842e+00,0
-8.9427e-02,4.1165e-01,-2.6842e+00,6.3188e-03,4.8463e-01,-2.7158e+00,0
1.5334e-01,4.2543e-01,-2.7474e+00,6.6783e-02,3.8485e-01,-2.7158e+00,0
6.3188e-03,4.8463e-01,-2.7158e+00,1.1532e-01,5.3573e-01,-2.7474e+00,0
2.4652e-01,4.4681e-01,-2.7789e+00,1.5334e-01,4.2543e-01,-2.7474e+00,0
1.1532e-01,5.3573e-01,-2.7474e+00,2.3266e-01,5.6265e-01,-2.7789e+00,0
3.4211e-01,4.4803e-01,-2.8105e+00,2.4652e-01,4.4681e-01,-2.7789e+00,0
2.3266e-01,5.6265e-01,-2.7789e+00,3.5303e-01,5.6418e-01,-2.8105e+00,0
4.3580e-01,4.2902e-01,-2.8421e+00,3.4211e-01,4.4803e-01,-2.8105e+00,0
3.5303e-01,5.6418e-01,-2.8105e+00,4.7101e-01,5.4025e-01,-2.8421e+00,0
5.2337e-01,3.9065e-01,-2.8737e+00,4.3580e-01,4.2902e-01,-2.8421e+00,0
4.7101e-01,5.4025e-01,-2.8421e+00,5.8128e-01,4.9193e-01,-2.8737e+00,0
6.0085e-01,3.3465e-01,-2.9053e+00,5.2337e-01,3.9065e-01,-2.8737e+00,0
5.8128e-01,4.9193e-01,-2.8737e+00,6.7885e-01,4.2141e-01,-2.9053e+00,0
6.6475e-01,2.6355e-01,-2.9368e+00,6.0085e-01,3.3465e-01,-2.9053e+00,0
6.7885e-01,4.2141e-01,-2.9053e+00,7.5932e-01,3.3187e-01,-2.9368e+00,0
7.1219e-01,1.8055e-01,-2.9684e+00,6.6475e-01,2.6355e-01,-2.9368e+00,0
7.5932e-01,3.3187e-01,-2.9368e+00,8.1906e-01,2.2736e-01,-2.9684e+00,0
7.4103e-01,8.9401e-02,-3.0000e+00,7.1219e-01,1.8055e-01,-2.9684e+00,0
8.1906e-01,2.2736e-01,-2.9684e+00,8.5537e-01,1.1258e-01,-3.0000e+00,0
0.0000e+00,4.5000e-01,0.0000e+00,0.0000e+00,5.6667e-01,0.0000e+00,0
3.0000e-01,5.6667e-01,0.0000e+00,0.0000e+00,5.6667e-01,0.0000e+00,1
0.0000e+00,6.8333e-01,0.0000e+00,3.0000e-01,6.8333e-01,0.0000e+00,1
4.1970e-01,5.5388e-01,-3.1579e-02,3.0000e-01,5.6667e-01,-0.0000e+00,1
3.0000e-01,6.8333e-01,-0.0000e+00,4.4435e-01,6.6791e-01,-3.1579e-02,1
5.3401e-01,5.1609e-01,-6.3158e-02,4.1970e-01,5.5388e-01,-3.1579e-02,1
4.4435e-01,6.6791e-01,-3.1579e-02,5.8218e-01,6.2235e-01,-6.3158e-02,1
6.3775e-01,4.5502e-01,-9.4737e-02,5.3401e-01,5.1609e-01,-6.3158e-02,1
5.8218e-01,6.2235e-01,-6.3158e-02,7.0728e-01,5.4870e-01,-9.4737e-02,1
7.2624e-01,3.7340e-01,-1.2632e-01,6.3775e-01,4.5502e-01,-9.4737e-02,1
7.0728e-01,5.4870e-01,-9.4737e-02,8.1400e-01,4.5028e-01,-1.2632e-01,1
7.9550e-01,2.7493e-01,-1.5789e-01,7.2624e-01,3.7340e-01,-1.2632e-01,1
8.1400e-01,4.5028e-01,-1.2632e-01,8.9752e-01,3.3154e-01,-1.5789e-01,1
8.4240e-01,1.6406e-01,-1.8947e-01,7.9550e-01,2.7493e-01,-1.5789e-01,1
8.9752e-01,3.3154e-01,-1.5789e-01,9.5407e-01,1.9784e-01,-1.8947e-01,1
8.6481e-01,4.5780e-02,-2.2105e-01,8.4240e-01,1.6406e-01,-1.8947e-01,1
9.5407e-01,1.9784e-01,-1.8947e-01,9.8110e-01,5.5205e-02,-2.2105e-01,1
8.6174e-01,-7.4566e-02,-2.5263e-01,8.6481e-01,4.5780e-02,-2.2105e-01,1
9.8110e-01,5.5205e-02,-2.2105e-01,9.7739e-01,-8.9918e-02,-2.5263e-01,1
8.3331e-01,-1.9155e-01,-2.8421e-01,8.6174e-01,-7.4566e-02,-2.5263e-01,1
9.7739e-01,-8.9918e-02,-2.5263e-01,9.4311e-01,-2.3098e-01,-2.8421e-01,1
7.8081e-01,-2.9988e-01,-3.1579e-01,8.3331e-01,-1.9155e-01,-2.8421e-01,1
9.4311e-01,-2.3098e-01,-2.8421e-01,8.7980e-01,-3.6162e-01,-3.1579e-01,1
7.0662e-01,-3.9468e-01,-3.4737e-01,7.8081e-01,-2.9988e-01,-3.1579e-01,1
8.7980e-01,-3.6162e-01,-3.1579e-01,7.9033e-01,-4.7594e-01,-3.4737e-01,1
6.1407e-01,-4.7167e-01,-3.7895e-01,7.0662e-01,-3.9468e-01,-3.4737e-01,1
7.9033e-01,-4.7594e-01,-3.4737e-01,6.7873e-01,-5.6878e-01,-3.7895e-01,1
5.0734e-01,-5.2737e-01,-4.1053e-01,6.1407e-01,-4.7167e-01,-3.7895e-01,1
6.7873e-01,-5.6878e-01,-3.7895e-01,5.5003e-01,-6.3595e-01,-4.1053e-01,1
3.9126e-01,-5.5927e-01,-4.4211e-01,5.0734e-01,-5.2737e-01,-4.1053e-01,1
5.5003e-01,-6.3595e-01,-4.1053e-01,4.1005e-01,-6.7441e-01,-4.4211e-01,1
2.7106e-01,-5.6593e-01,-4.7368e-01,3.9126e-01,-5.5927e-01,-4.4211e-01,1
4.1005e-01,-6.7441e-01,-4.4211e-01,2.6510e-01,-6.8244e-01,-4.7368e-01,1
1.5216e-01,-5.4704e-01,-5.0526e-01,2.7106e-01,-5.6593e-01,-4.7368e-01,1
2.6510e-01,-6.8244e-01,-4.7368e-01,1.2173e-01,-6.5967e-01,-5.0526e-01,1
3.9942e-02,-5.0347e-01,-5.3684e-01,1.5216e-01,-5.4704e-01,-5.0526e-01,1
1.2173e-01,-6.5967e-01,-5.0526e-01,-1.3599e-02,-6.0712e-01,-5.3684e-01,1
-6.0544e-02,-4.3717e-01,-5.6842e-01,3.9942e-02,-5.0347e-01,-5.3684e-01,1
-1.3599e-02,-6.0712e-01,-5.3684e-01,-1.3477e-01,-5.2718e-01,-5.6842e-01,1
-1.4476e-01,-3.5114e-01,-6.0000e-01,-6.0544e-02,-4.3717e-01,-5.6842e-01,1
-1.3477e-01,-5.2718e-01,-5.6842e-01,-2.3632e-01,-4.2344e-01,-6.0000e-01,1
-2.0890e-01,-2.4927e-01,-6.3158e-01,-1.4476e-01,-3.5114e-01,-6.0000e-01,1
-2.3632e-01,-4.2344e-01,-6.0000e-01,-3.1367e-01,-3.0059e-01,-6.3158e-01,1
-2.5007e-01,-1.3614e-01,-6.6316e-01,-2.0890e-01,-2.4927e-01,-6.3158e-01,1
-3.1367e-01,-3.0059e-01,-6.3158e-01,-3.6332e-01,-1.6417e-01,-6.6316e-01,1
-2.6642e-01,-1.6873e-02,-6.9474e-01,-2.5007e-01,-1.3614e-01,-6.6316e-01,1
-3.6332e-01,-1.6417e-01,-6.6316e-01,-3.8303e-01,-2.0347e-02,-6.9474e-01,1
-2.5720e-01,1.0316e-01,-7.2632e-01,-2.6642e-01,-1.6873e-02,-6.9474e-01,1
-3.8303e-01,-2.0347e-02,-6.9474e-01,-3.7192e-01,1.2440e-01,-7.2632e-01,1
-2.2283e-01,2.1853e-01,-7.5789e-01,-2.5720e-01,1.0316e-01,-7.2632e-01,1
-3.7192e-01,1.2440e-01,-7.2632e-01,-3.3047e-01,2.6353e-01,-7.5789e-01,1
-1.6487e-01,3.2405e-01,-7.8947e-01,-2.2283e-01,2.1853e-01,-7.5789e-01,1
-3.3047e-01,2.6353e-01,-7.5789e-01,-2.6058e-01,3.9076e-01,-7.8947e-01,1
-8.5928e-02,4.1493e-01,-8.2105e-01,-1.6487e-01,3.2405e-01,-7.8947e-01,1
-2.6058e-01,3.9076e-01,-7.8947e-01,-1.6538e-01,5.0036e-01,-8.2105e-01,1
1.0433e-02,4.8710e-01,-8.5263e-01,-8.5928e-02,4.1493e-01,-8.2105e-01,1
-1.6538e-01,5.0036e-01,-8.2105e-01,-4.9184e-02,5.8738e-01,-8.5263e-01,1
1.1986e-01,5.3727e-01,-8.8421e-01,1.0433e-02,4.8710e-01,-8.5263e-01,1
-4.9184e-02,5.8738e-01,-8.5263e-01,8.2776e-02,6.4789e-01,-8.8421e-01,1
2.3742e-01,5.6320e-01,-9.1579e-01,1.1986e-01,5.3727e-01,-8.8421e-01,1
8.2776e-02,6.4789e-01,-8.8421e-01,2.2454e-01,6.7915e-01,-9.1579e-01,1
3.5781e-01,5.6371e-01,-9.4737e-01,2.3742e-01,5.6320e-01,-9.1579e-01,1
2.2454e-01,6.7915e-01,-9.1579e-01,3.6971e-01,6.7977e-01,-9.4737e-01,1
4.7558e-01,5.3878e-01,-9.7895e-01,3.5781e-01,5.6371e-01,-9.4737e-01,1
3.6971e-01,6.7977e-01,-9.4737e-01,5.1173e-01,6.4970e-01,-9.7895e-01,1
5.8543e-01,4.8953e-01,-1.0105e+00,4.7558e-01,5.3878e-01,-9.7895e-01,1
5.1173e-01,6.4970e-01,-9.7895e-01,6.4420e-01,5.9032e-01,-1.0105e+00,1
6.8240e-01,4.1819e-01,-1.0421e+00,5.8543e-01,4.8953e-01,-1.0105e+00,1
6.4420e-01,5.9032e-01,-1.0105e+00,7.6113e-01,5.0429e-01,-1.0421e+00,1
7.6211e-01,3.2797e-01,-1.0737e+00,6.8240e-01,4.1819e-01,-1.0421e+00,1
