azimuth_angle
0.0
0.05257987704537539
0.10515975409075078
0.15773963113612616
0.21031950818150155
0.26289938522687695
0.3154792622722523
0.36805913931762774
0.4206390163630031
0.47321889340837847
0.5257987704537539
0.5783786474991293
0.6309585245445046
0.68353840158988
0.7361182786352555
0.7886981556806308
0.8412780327260062
0.8938579097713816
0.9464377868167569
0.9990176638621324
1.0515975409075078
1.1041774179528832
1.1567572949982585
1.209337172043634
1.2619170490890093
1.3144969261343846
1.36707680317976
1.4196566802251356
1.472236557270511
1.5248164343158863
1.5773963113612617
1.629976188406637
1.6825560654520124
1.7351359424973878
1.7877158195427632
1.8402956965881385
1.8928755736335139
1.9454554506788893
1.9980353277242648
2.05061520476964
2.1031950818150156
2.1557749588603907
2.2083548359057663
2.260934712951142
2.313514589996517
2.3660944670418926
2.418674344087268
2.4712542211326434
2.5238340981780185
2.576413975223394
2.6289938522687692
2.681573729314145
2.73415360635952
2.7867334834048956
2.839313360450271
2.8918932374956463
2.944473114541022
2.997052991586397
3.0496328686317726
3.1022127456771478
3.1547926227225234
3.2073724997678985
3.259952376813274
3.3125322538586492
3.365112130904025
3.4176920079494004
3.4702718849947756
3.522851762040151
3.5754316390855263
3.628011516130902
3.680591393176277
3.7331712702216526
3.7857511472670278
3.8383310243124034
3.8909109013577785
3.943490778403154
3.9960706554485297
4.048650532493905
4.10123040953928
4.153810286584656
4.206390163630031
4.258970040675407
4.311549917720781
4.364129794766157
4.416709671811533
4.469289548856908
4.521869425902284
4.5744493029476585
4.627029179993034
4.67960905703841
4.732188934083785
4.78476881112916
4.837348688174536
4.889928565219911
4.942508442265287
4.995088319310661
5.047668196356037
5.100248073401413
5.152827950446788
5.205407827492164
5.2579877045375385
5.310567581582914
5.36314745862829
5.415727335673665
5.46830721271904
5.520887089764416
5.573466966809791
5.626046843855167
5.678626720900542
5.731206597945917
5.783786474991293
5.836366352036668
5.888946229082044
5.9415261061274185
5.994105983172794
6.04668586021817
6.099265737263545
6.15184561430892
6.2044254913542956
6.257005368399671
