RPM_MAIN,RPM_SMALL,thrust,torque,power_required,createdMoment,STALL_FACTOR,RPM_MAIN_bound,RPM_SMALL_bound, iterVel
400,10000,64.06788591674005,5.273822110439485,680.511883435303,10.672219045154165,(0.0, 0.0, 0.12280701754385964, 0.0),(250, 650),(4000, 25000),9
400,7000.0,42.14490795400561,4.8371593226936,0.8628677530452126,-1.585223266172081,(0.0, 0.0, 0.0, 0.42105263157894735),(250, 650),(4000, 10000),0
400,8500.0,63.53584887686625,5.2399228435873315,254.24657306598493,4.104886858527228,(0.0, 0.0, 0.0, 0.0),(250, 650),(7000.0, 10000), 9
400,9250.0,63.7758087512613,5.247253633677099,441.2465418662684,7.368801197095372,(0.0, 0.0, 0.07017543859649122, 0.0),(250, 650),(8500.0, 10000),9
400,8875.0,63.78190396736146,5.257614200982875,363.7030824183913,5.988622215839867,(0.0, 0.0, 0.0, 0.0),(250, 650),(8500.0, 9250.0),9
400,8687.5,63.72473692030223,5.2524242412900195,310.2660714542128,5.122858343296658,(0.0, 0.0, 0.0, 0.0),(250, 650),(8500.0, 8875.0),9
400,8781.25,63.51526651761606,5.244769304121506,356.3289940745727,5.942230707286219,(0.0, 0.0, 0.0, 0.0),(250, 650),(8687.5, 8875.0),9
400,8734.375,63.56867213569714,5.2446858738725455,331.3372564131963,5.536576437326133,(0.0, 0.0, 0.0, 0.0),(250, 650),(8687.5, 8781.25),9
400,8710.9375,63.65074714760531,5.24796252605732,319.83929196059574,5.329538741998439,(0.0, 0.0, 0.0, 0.0),(250, 650),(8687.5, 8734.375),9
400,8699.21875,63.65074714760531,5.24796252605732,319.83929196059574,5.329538741998439,(0.0, 0.0, 0.0, 0.0),(250, 650),(8687.5, 8710.9375), 9

325.0,8699.21875,28.91217272452525,3.315195231742781,400.1138472057938,6.430725316453691,(0.0, 0.0, 0.22807017543859648, 0.0),(250, 400),(4000, 25000),0
325.0,6349.609375,41.93110676158703,3.504996551337258,40.4280812059972,0.0486410197039705,(0.0, 0.0, 0.0, 0.0),(250, 400),(4000, 8699.21875),9
325.0,7524.4140625,41.692299773606265,3.4831758121773397,193.39250379477693,3.454009718208434,(0.0, 0.0, 0.0, 0.0),(250, 400),(6349.609375, 8699.21875),9
325.0,8111.81640625,41.692299773606265,3.4831758121773397,193.39250379477693,3.454009718208434,(0.0, 0.0, 0.0, 0.0),(250, 400),(7524.4140625, 8699.21875), 9

362.5,8111.81640625,52.16174384960013,4.322308194560536,239.27049824531153,4.075557844249162,(0.0, 0.0, 0.0, 0.0),(325.0, 400),(4000, 25000),9
362.5,16555.908203125,37.426427309067826,4.196414148343523,4826.801646729781,47.552207417032406,(0.0, 0.0, 0.8421052631578947, 0.0),(325.0, 400),(8111.81640625, 25000),0
362.5,12333.8623046875,35.90661514675756,4.083235017437598,1342.5072624477664,17.235103397264947,(0.0, 0.0, 0.6491228070175439, 0.0),(325.0, 400),(8111.81640625, 16555.908203125),0
362.5,10222.83935546875,35.70041093446377,4.0700231235255115,744.6553826837045,11.02358015574485,(0.0, 0.0, 0.2807017543859649, 0.0),(325.0, 400),(8111.81640625, 12333.8623046875),0
362.5,9167.327880859375,52.49457950927459,4.344695546422942,443.14850493730023,7.007681542647621,(0.0, 0.0, 0.05263157894736842, 0.0),(325.0, 400),(8111.81640625, 10222.83935546875),9
362.5,8639.572143554688,52.43550894659866,4.33962881611075,358.7149871968546,6.0104074775551295,(0.0, 0.0, 0.0, 0.0),(325.0, 400),(8111.81640625, 9167.327880859375),9
362.5,8375.694274902344,52.344424100293,4.3329801350119395,301.64868023202234,5.187379267423083,(0.0, 0.0, 0.05263157894736842, 0.0),(325.0, 400),(8111.81640625, 8639.572143554688),10
362.5,8243.755340576172,51.91616660591704,4.317893878959692,258.92996927591287,4.355637513422016,(0.0, 0.0, 0.0, 0.0),(325.0, 400),(8111.81640625, 8375.694274902344),10
362.5,8177.785873413086,51.91616660591704,4.317893878959692,258.92996927591287,4.355637513422016,(0.0, 0.0, 0.0, 0.0),(325.0, 400),(8111.81640625, 8243.755340576172), 10

381.25,8177.785873413086,58.07348522867812,4.791675774137168,221.08578235320275,3.58875062168927,(0.0, 0.0, 0.0, 0.0),(362.5, 400),(4000, 25000),9
381.25,16588.892936706543,39.56947070589351,4.6023861053780895,4727.90941202462,48.43016684770981,(0.0, 0.0, 0.7368421052631579, 0.0),(362.5, 400),(8177.785873413086, 25000),0
381.25,12383.339405059814,39.20823490276619,4.461429277428964,1369.2549955498916,17.05430115660301,(0.0, 0.0, 0.7017543859649122, 0.0),(362.5, 400),(8177.785873413086, 16588.892936706543),0
381.25,10280.56263923645,58.52579772984424,4.816812690904056,553.9239994747763,8.696146092493679,(0.0, 0.0, 0.08771929824561403, 0.017543859649122806),(362.5, 400),(8177.785873413086, 12383.339405059814),9
381.25,9229.174256324768,58.22956620355197,4.799831142116545,425.73857766490227,6.871109991013515,(0.0, 0.0, 0.0, 0.0),(362.5, 400),(8177.785873413086, 10280.56263923645),9
381.25,8703.480064868927,57.772410559403085,4.770096389379641,317.6135045935826,5.1815217501556905,(0.0, 0.0, 0.0, 0.017543859649122806),(362.5, 400),(8177.785873413086, 9229.174256324768),9
381.25,8440.632969141006,57.938219845709185,4.788209492930324,303.0629979980493,5.041756976166433,(0.0, 0.0, 0.0, 0.0),(362.5, 400),(8177.785873413086, 8703.480064868927),9
381.25,8309.209421277046,57.99349803968432,4.793230623691419,263.41179439030986,4.451870604881261,(0.0, 0.0, 0.0, 0.0),(362.5, 400),(8177.785873413086, 8440.632969141006),9
